T d154 d184 d214 d244
d 150 180 210 240
290 6.371852200E-02 6.092591200E-02 6.080785800E-02 6.061904900E-02
295 6.159901100E-02 5.890671900E-02 5.875538000E-02 5.866982500E-02
300 5.996785300E-02 5.745048300E-02 5.740930800E-02 5.722899300E-02
305 5.842403300E-02 5.601123100E-02 5.602217000E-02 5.587323500E-02
310 5.734081000E-02 5.506423900E-02 5.510028400E-02 5.501877400E-02
315 5.717690500E-02 5.498095400E-02 5.508365400E-02 5.470403600E-02
320 5.721558200E-02 5.516784900E-02 5.522138000E-02 5.487581200E-02
325 5.782835600E-02 5.583708400E-02 5.589986600E-02 5.559216100E-02
330 5.926123500E-02 5.740848600E-02 5.747523700E-02 5.718299600E-02
335 6.076074300E-02 5.882828200E-02 5.898267900E-02 5.866701300E-02
340 6.244920300E-02 6.052369600E-02 6.063478600E-02 6.029479600E-02
