N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 8.178240000E-02 7.992895000E-02 7.753139700E-02 7.653929600E-02
1.016672606E+01 8.136571600E-02 7.935218700E-02 7.678061700E-02 7.561388800E-02
1.033324570E+01 8.079026100E-02 7.857441800E-02 7.579302100E-02 7.441691600E-02
1.049996187E+01 8.001458400E-02 7.755882500E-02 7.454446800E-02 7.295799700E-02
1.066670514E+01 7.900192400E-02 7.628613100E-02 7.302161700E-02 7.126116100E-02
1.083333839E+01 7.773245500E-02 7.476990200E-02 7.131515100E-02 6.943751200E-02
1.100000000E+01 7.621815700E-02 7.306867700E-02 6.950899300E-02 6.760187800E-02
1.116672606E+01 7.450953100E-02 7.128832400E-02 6.773330700E-02 6.592406300E-02
1.133324570E+01 7.271851500E-02 6.957186700E-02 6.616658400E-02 6.455092400E-02
1.149996187E+01 7.098511200E-02 6.807871600E-02 6.496658200E-02 6.363489300E-02
1.166670514E+01 6.946934000E-02 6.695703800E-02 6.423688900E-02 6.322965300E-02
1.183333839E+01 6.832249000E-02 6.630546900E-02 6.402936800E-02 6.336106700E-02
1.200000000E+01 6.764737300E-02 6.617444000E-02 6.433023900E-02 6.394798000E-02
1.216672606E+01 6.746910000E-02 6.650713900E-02 6.501692300E-02 6.484791500E-02
1.233324570E+01 6.772010900E-02 6.716937100E-02 6.594158700E-02 6.588227100E-02
1.249996187E+01 6.825437900E-02 6.798822700E-02 6.688095500E-02 6.688875100E-02
1.266670514E+01 6.888787600E-02 6.876279500E-02 6.774925500E-02 6.777544600E-02
1.283333839E+01 6.943741300E-02 6.938116800E-02 6.838813200E-02 6.841323400E-02
1.300000000E+01 6.982043400E-02 6.976473100E-02 6.880129200E-02 6.881932700E-02
