N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 9.192066200E-02 9.567924400E-02 9.780667800E-02 1.008731530E-01
1.016672606E+01 9.119630200E-02 9.459089400E-02 9.635034700E-02 9.901967200E-02
1.033324570E+01 9.018094900E-02 9.312157000E-02 9.437287400E-02 9.654358400E-02
1.049996187E+01 8.878535300E-02 9.114871000E-02 9.177019200E-02 9.335451700E-02
1.066670514E+01 8.691827600E-02 8.856799200E-02 8.848235800E-02 8.943541800E-02
1.083333839E+01 8.450893500E-02 8.538281100E-02 8.453903000E-02 8.488978800E-02
1.100000000E+01 8.155032800E-02 8.161715200E-02 8.009655800E-02 7.996219800E-02
1.116672606E+01 7.810785100E-02 7.748823500E-02 7.545410500E-02 7.500623000E-02
1.133324570E+01 7.438336200E-02 7.324277200E-02 7.093726100E-02 7.040019600E-02
1.149996187E+01 7.063681200E-02 6.924730200E-02 6.693236900E-02 6.645126500E-02
1.166670514E+01 6.716637100E-02 6.579848300E-02 6.362423800E-02 6.333605500E-02
1.183333839E+01 6.424661100E-02 6.308989200E-02 6.115591800E-02 6.109660100E-02
1.200000000E+01 6.204189200E-02 6.119378900E-02 5.952329700E-02 5.967438400E-02
1.216672606E+01 6.060695900E-02 6.007999700E-02 5.864172200E-02 5.895490100E-02
1.233324570E+01 5.990347900E-02 5.965019700E-02 5.838528300E-02 5.882527700E-02
1.249996187E+01 5.982852100E-02 5.977190200E-02 5.859723900E-02 5.900822000E-02
1.266670514E+01 6.024491200E-02 6.026243300E-02 5.907398800E-02 5.951195700E-02
1.283333839E+01 6.097463900E-02 6.102979400E-02 5.993456000E-02 6.038197400E-02
1.300000000E+01 6.191787900E-02 6.194865500E-02 6.085699600E-02 6.126301900E-02
