N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 8.527363900E-02 8.289857800E-02 8.001889000E-02 7.916683000E-02
1.016672606E+01 8.485063100E-02 8.233206900E-02 7.930086100E-02 7.829008300E-02
1.033324570E+01 8.426573900E-02 8.156738700E-02 7.832186400E-02 7.716103200E-02
1.049996187E+01 8.347568300E-02 8.056683900E-02 7.709758500E-02 7.577885600E-02
1.066670514E+01 8.244064200E-02 7.930827600E-02 7.563108100E-02 7.417543300E-02
1.083333839E+01 8.113595900E-02 7.779931200E-02 7.397655800E-02 7.242838600E-02
1.100000000E+01 7.956677500E-02 7.608972100E-02 7.220734800E-02 7.066283900E-02
1.116672606E+01 7.778134500E-02 7.427616600E-02 7.044837500E-02 6.902828700E-02
1.133324570E+01 7.587740900E-02 7.249582900E-02 6.886752000E-02 6.768182300E-02
1.149996187E+01 7.399689900E-02 7.090797400E-02 6.761641900E-02 6.674863200E-02
1.166670514E+01 7.230599200E-02 6.966438200E-02 6.680803200E-02 6.631662000E-02
1.183333839E+01 7.096117700E-02 6.886383200E-02 6.650158200E-02 6.637126000E-02
1.200000000E+01 7.006830400E-02 6.855953900E-02 6.664898900E-02 6.684611400E-02
1.216672606E+01 6.964818200E-02 6.868141500E-02 6.714929800E-02 6.757203700E-02
1.233324570E+01 6.962402000E-02 6.908595400E-02 6.782050600E-02 6.837193100E-02
1.249996187E+01 6.984331700E-02 6.959554500E-02 6.847567100E-02 6.910101300E-02
1.266670514E+01 7.011674000E-02 7.001739800E-02 6.897748300E-02 6.961948800E-02
1.283333839E+01 7.027083700E-02 7.024484300E-02 6.925369500E-02 6.989606600E-02
1.300000000E+01 7.021749100E-02 7.021766600E-02 6.925082000E-02 6.989835600E-02
