N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 1.066438970E-01 1.117112270E-01 1.156205300E-01 1.196987220E-01
1.016672606E+01 1.057898100E-01 1.104621340E-01 1.139498490E-01 1.175805580E-01
1.033324570E+01 1.045843650E-01 1.087221630E-01 1.116558650E-01 1.147101860E-01
1.049996187E+01 1.029117300E-01 1.063515540E-01 1.085896720E-01 1.109425060E-01
1.066670514E+01 1.006449800E-01 1.032174350E-01 1.046179900E-01 1.061996280E-01
1.083333839E+01 9.766941900E-02 9.923555500E-02 9.972599600E-02 1.005352860E-01
1.100000000E+01 9.392413600E-02 9.442661000E-02 9.404243400E-02 9.418411600E-02
1.116672606E+01 8.945334700E-02 8.896539500E-02 8.787052100E-02 8.755294800E-02
1.133324570E+01 8.444695900E-02 8.318772400E-02 8.164949300E-02 8.113367700E-02
1.149996187E+01 7.923561900E-02 7.752810200E-02 7.584539000E-02 7.536908500E-02
1.166670514E+01 7.422367300E-02 7.240577000E-02 7.082491000E-02 7.054325300E-02
1.183333839E+01 6.978233900E-02 6.811691200E-02 6.678011400E-02 6.674936300E-02
1.200000000E+01 6.615969300E-02 6.478761200E-02 6.373098400E-02 6.393123000E-02
1.216672606E+01 6.344841100E-02 6.239540200E-02 6.158208800E-02 6.195518900E-02
1.233324570E+01 6.161148700E-02 6.082747700E-02 6.018909900E-02 6.067120100E-02
1.249996187E+01 6.053427900E-02 5.993824800E-02 5.942004700E-02 5.985748300E-02
1.266670514E+01 6.007343600E-02 5.957048800E-02 5.898484400E-02 5.949523300E-02
1.283333839E+01 6.011157900E-02 5.956906700E-02 5.901318600E-02 5.949852600E-02
1.300000000E+01 6.039897300E-02 5.991865900E-02 5.942839000E-02 5.999395500E-02
