N_Fe T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.000000000E+01 2.610644000E-03 2.427941000E-03 2.316467000E-03 2.227079000E-03 2.080675000E-03 1.584837000E-03 2.292670000E-04 1.459908000E-03 1.631780000E-03 2.092678000E-03 2.962740000E-03
1.016672606E+01 1.835771000E-03 1.702040000E-03 1.617211000E-03 1.547041000E-03 1.437781000E-03 1.086624000E-03 1.408820000E-04 1.036628000E-03 1.157898000E-03 1.484640000E-03 2.103004000E-03
1.033324570E+01 1.280349000E-03 1.184434000E-03 1.122028000E-03 1.069432000E-03 9.901710000E-04 7.443810000E-04 8.933600000E-05 7.277160000E-04 8.120840000E-04 1.040660000E-03 1.474298000E-03
1.049996187E+01 8.880160000E-04 8.201070000E-04 7.751490000E-04 7.368140000E-04 6.804130000E-04 5.099080000E-04 5.871300000E-05 5.068420000E-04 5.648370000E-04 7.230860000E-04 1.024091000E-03
1.066670514E+01 6.138590000E-04 5.661270000E-04 5.341170000E-04 5.066540000E-04 4.670290000E-04 3.495450000E-04 4.012500000E-05 3.512210000E-04 3.906410000E-04 4.992700000E-04 7.065450000E-04
1.083333839E+01 4.237510000E-04 3.902990000E-04 3.676290000E-04 3.481350000E-04 3.205340000E-04 2.400330000E-04 2.863400000E-05 2.427110000E-04 2.691850000E-04 3.431830000E-04 4.849650000E-04
1.100000000E+01 2.934570000E-04 2.691770000E-04 2.531250000E-04 2.393210000E-04 2.202000000E-04 1.653240000E-04 2.142800000E-05 1.676040000E-04 1.851210000E-04 2.351350000E-04 3.315210000E-04
1.116672606E+01 2.033100000E-04 1.867470000E-04 1.745980000E-04 1.648140000E-04 1.516070000E-04 1.144140000E-04 1.689100000E-05 1.158840000E-04 1.272420000E-04 1.607390000E-04 2.258380000E-04
1.133324570E+01 1.414310000E-04 1.296710000E-04 1.227130000E-04 1.166590000E-04 1.048020000E-04 7.978500000E-05 1.410900000E-05 8.040500000E-05 8.754700000E-05 1.097200000E-04 1.533490000E-04
1.149996187E+01 9.906700000E-05 9.056900000E-05 8.537900000E-05 8.069000000E-05 7.289300000E-05 5.626400000E-05 1.249500000E-05 5.614200000E-05 6.041200000E-05 7.485300000E-05 1.038040000E-04
1.166670514E+01 7.011100000E-05 6.384300000E-05 5.984900000E-05 5.649400000E-05 5.118900000E-05 4.033600000E-05 1.167100000E-05 3.959500000E-05 4.192700000E-05 5.111300000E-05 7.006800000E-05
1.183333839E+01 5.030200000E-05 4.559700000E-05 4.245100000E-05 3.982200000E-05 3.643000000E-05 2.957600000E-05 1.137400000E-05 -2.573600000E-05 2.938700000E-05 3.503000000E-05 4.721500000E-05
1.200000000E+01 3.677100000E-05 3.315900000E-05 3.061200000E-05 2.851100000E-05 2.640000000E-05 2.230100000E-05 1.135800000E-05 -1.229100000E-05 2.093700000E-05 2.421700000E-05 3.185900000E-05
1.216672606E+01 2.751300000E-05 2.466800000E-05 2.262100000E-05 2.097200000E-05 1.957900000E-05 1.733700000E-05 1.137700000E-05 -2.561000000E-06 1.529600000E-05 1.703200000E-05 2.166500000E-05
1.233324570E+01 2.115400000E-05 1.886100000E-05 1.712800000E-05 1.575500000E-05 1.490700000E-05 1.387400000E-05 1.118300000E-05 4.135000000E-06 1.158200000E-05 1.233600000E-05 1.502300000E-05
1.249996187E+01 1.673200000E-05 1.486100000E-05 1.340500000E-05 1.226000000E-05 1.168000000E-05 1.135300000E-05 1.067500000E-05 8.178000000E-06 9.173000000E-06 9.331000000E-06 1.079800000E-05
1.266670514E+01 1.360000000E-05 1.206400000E-05 1.079700000E-05 9.838000000E-06 9.397000000E-06 9.439000000E-06 9.866000000E-06 1.006100000E-05 8.786000000E-06 7.443000000E-06 8.176000000E-06
1.283333839E+01 1.130500000E-05 1.004200000E-05 8.963000000E-06 8.127000000E-06 7.755000000E-06 7.951000000E-06 8.868000000E-06 1.042100000E-05 1.182300000E-05 6.264000000E-06 6.571000000E-06
1.300000000E+01 9.540000000E-06 8.509000000E-06 7.598000000E-06 6.873000000E-06 6.544000000E-06 6.778000000E-06 7.842000000E-06 9.917000000E-06 1.258800000E-05 5.509000000E-06 5.571000000E-06
