T Fe100 Fe140 Fe210 Fe310 Fe460 Fe680 Fe101 Fe141 Fe211 Fe311 Fe461 Fe681 Fe102 Fe142 Fe212 Fe312 Fe462 Fe682 Fe103
Fe 1.000000000E+01 1.016672606E+01 1.033324570E+01 1.049996187E+01 1.066670514E+01 1.083333839E+01 1.100000000E+01 1.116672606E+01 1.133324570E+01 1.149996187E+01 1.166670514E+01 1.183333839E+01 1.200000000E+01 1.216672606E+01 1.233324570E+01 1.249996187E+01 1.266670514E+01 1.283333839E+01 1.300000000E+01
290 2.249941000E-03 1.576133000E-03 1.096503000E-03 7.594160000E-04 5.246970000E-04 3.623460000E-04 2.505820000E-04 1.738850000E-04 1.213770000E-04 8.601800000E-05 6.163800000E-05 4.464900000E-05 3.309500000E-05 2.514900000E-05 1.968400000E-05 1.586500000E-05 1.311700000E-05 1.104800000E-05 9.416000000E-06
295 2.121930000E-03 1.481575000E-03 1.028212000E-03 7.107390000E-04 4.902390000E-04 3.379860000E-04 2.332980000E-04 1.615190000E-04 1.124080000E-04 7.885800000E-05 5.597000000E-05 4.073100000E-05 2.987400000E-05 2.254100000E-05 1.758500000E-05 1.409300000E-05 1.160400000E-05 9.798000000E-06 8.388000000E-06
300 2.063747000E-03 1.435162000E-03 9.930170000E-04 6.848150000E-04 4.714220000E-04 3.243970000E-04 2.234540000E-04 1.543200000E-04 1.070620000E-04 7.480100000E-05 5.280700000E-05 3.782800000E-05 2.763400000E-05 2.069500000E-05 1.596000000E-05 1.270400000E-05 1.042200000E-05 8.768000000E-06 7.508000000E-06
305 2.020538000E-03 1.398770000E-03 9.646120000E-04 6.635510000E-04 4.558740000E-04 3.131510000E-04 2.153350000E-04 1.484470000E-04 1.027690000E-04 7.162100000E-05 5.040800000E-05 3.597100000E-05 2.616200000E-05 1.948400000E-05 1.492300000E-05 1.178700000E-05 9.596000000E-06 8.020000000E-06 6.847000000E-06
310 1.903588000E-03 1.311991000E-03 9.019440000E-04 6.191300000E-04 4.247800000E-04 2.915910000E-04 2.004890000E-04 1.382890000E-04 9.587200000E-05 6.699900000E-05 4.736700000E-05 3.404200000E-05 2.497000000E-05 1.878400000E-05 1.451100000E-05 1.151400000E-05 9.378000000E-06 7.820000000E-06 6.648000000E-06
315 1.408664000E-03 9.645040000E-04 6.603470000E-04 4.524280000E-04 3.104890000E-04 2.136800000E-04 1.477240000E-04 1.028370000E-04 7.233900000E-05 5.168900000E-05 3.772300000E-05 2.829200000E-05 2.188700000E-05 1.743000000E-05 1.420200000E-05 1.175500000E-05 9.844000000E-06 8.328000000E-06 7.131000000E-06
320 3.365300000E-05 9.949000000E-06 1.698000000E-06 1.320000000E-07 1.118000000E-06 2.864000000E-06 4.671000000E-06 6.336000000E-06 7.838000000E-06 9.205000000E-06 1.050600000E-05 1.165800000E-05 1.252400000E-05 1.296800000E-05 1.282700000E-05 1.213000000E-05 1.105500000E-05 9.838000000E-06 8.639000000E-06
325 1.205421000E-03 8.526180000E-04 5.969420000E-04 4.150600000E-04 2.873740000E-04 1.985720000E-04 1.372200000E-04 9.503400000E-05 6.613300000E-05 4.639700000E-05 3.296800000E-05 -2.321000000E-05 -8.797000000E-06 1.401000000E-06 7.962000000E-06 1.144700000E-05 1.263000000E-05 1.238600000E-05 1.145900000E-05
330 1.384171000E-03 9.782540000E-04 6.840820000E-04 4.748080000E-04 3.278930000E-04 2.257200000E-04 1.551350000E-04 1.066090000E-04 7.337700000E-05 5.070100000E-05 3.529400000E-05 2.488900000E-05 1.792500000E-05 1.332300000E-05 1.033100000E-05 8.417000000E-06 1.332100000E-05 1.520800000E-05 1.513500000E-05
335 1.816756000E-03 1.283449000E-03 8.967630000E-04 6.215770000E-04 4.283380000E-04 2.939270000E-04 2.010640000E-04 1.372230000E-04 9.350900000E-05 6.369400000E-05 4.345300000E-05 2.980900000E-05 2.070800000E-05 1.473200000E-05 1.088600000E-05 8.465000000E-06 6.958000000E-06 6.011000000E-06 5.384000000E-06
340 2.615513000E-03 1.848427000E-03 1.291477000E-03 8.947230000E-04 6.159190000E-04 4.218920000E-04 2.877910000E-04 1.955770000E-04 1.324250000E-04 8.934400000E-05 6.009900000E-05 4.038600000E-05 2.724500000E-05 1.863300000E-05 1.311400000E-05 9.668000000E-06 7.559000000E-06 6.262000000E-06 5.430000000E-06
