N_Fe N_B T d Jsc_FeB Eta_FeB Voc_FeB FF_FeB
1.000000E+10 3.162E+15 325 1.800E-4 3.683292E+1 1.632680E+1 5.528860E-1 8.017290E+1
1.468000E+10 3.162E+15 325 1.800E-4 3.682299E+1 1.630560E+1 5.524200E-1 8.015820E+1
2.154000E+10 3.162E+15 325 1.800E-4 3.680848E+1 1.627510E+1 5.517500E-1 8.013710E+1
3.162000E+10 3.162E+15 325 1.800E-4 3.678730E+1 1.623160E+1 5.507970E-1 8.010730E+1
4.642000E+10 3.162E+15 325 1.800E-4 3.675646E+1 1.617010E+1 5.494370E-1 8.006850E+1
6.813000E+10 3.162E+15 325 1.800E-4 3.671174E+1 1.607790E+1 5.475290E-1 7.998660E+1
1.000000E+11 3.162E+15 325 1.800E-4 3.664722E+1 1.596110E+1 5.449820E-1 7.991730E+1
1.468000E+11 3.162E+15 325 1.800E-4 3.655488E+1 1.580720E+1 5.416810E-1 7.983000E+1
2.154000E+11 3.162E+15 325 1.800E-4 3.642418E+1 1.560810E+1 5.374570E-1 7.972880E+1
3.162000E+11 3.162E+15 325 1.800E-4 3.624201E+1 1.535250E+1 5.323730E-1 7.957050E+1
4.642000E+11 3.162E+15 325 1.800E-4 3.599346E+1 1.504570E+1 5.264600E-1 7.940070E+1
6.813000E+11 3.162E+15 325 1.800E-4 3.566381E+1 1.469430E+1 5.199920E-1 7.923660E+1
1.000000E+12 3.162E+15 325 1.800E-4 3.524215E+1 1.429050E+1 5.130600E-1 7.903450E+1
1.468000E+12 3.162E+15 325 1.800E-4 3.472583E+1 1.385730E+1 5.060330E-1 7.885820E+1
2.154000E+12 3.162E+15 325 1.800E-4 3.412375E+1 1.339250E+1 4.991500E-1 7.862760E+1
3.162000E+12 3.162E+15 325 1.800E-4 3.345521E+1 1.291640E+1 4.924690E-1 7.839680E+1
4.642000E+12 3.162E+15 325 1.800E-4 3.274346E+1 1.244690E+1 4.860810E-1 7.820390E+1
6.813000E+12 3.162E+15 325 1.800E-4 3.200695E+1 1.197610E+1 4.800160E-1 7.794980E+1
1.000000E+13 3.162E+15 325 1.800E-4 3.125371E+1 1.151800E+1 4.740140E-1 7.774690E+1
1.468000E+13 3.162E+15 325 1.800E-4 3.048209E+1 1.105600E+1 4.681130E-1 7.748260E+1
2.154000E+13 3.162E+15 325 1.800E-4 2.968593E+1 1.059310E+1 4.621710E-1 7.720910E+1
3.162000E+13 3.162E+15 325 1.800E-4 2.885970E+1 1.013130E+1 4.561190E-1 7.696550E+1
4.642000E+13 3.162E+15 325 1.800E-4 2.800092E+1 9.658900E+0 4.500270E-1 7.665100E+1
6.813000E+13 3.162E+15 325 1.800E-4 2.711012E+1 9.188100E+0 4.437340E-1 7.637850E+1
1.000000E+14 3.162E+15 325 1.800E-4 2.618986E+1 8.708500E+0 4.373600E-1 7.602780E+1
