T(K) Nd(cm-3) Mu(cm2/Vs)
367 1.85103E+19 1.38149E+2
347 2.90738E+18 1.93996E+2
443 4.26145E+19 1.08251E+2
477 4.81971E+17 2.46069E+2
401 1.72884E+13 7.35840E+2
254 1.62265E+17 5.56011E+2
271 2.42190E+19 1.73587E+2
422 6.03903E+17 2.57601E+2
286 1.85449E+15 1.40818E+3
499 2.89994E+15 4.34997E+2
265 3.82589E+19 1.70386E+2
230 8.47023E+14 2.27665E+3
466 1.03004E+14 5.22157E+2
411 3.62459E+15 6.53350E+2
184 2.59394E+18 3.27361E+2
487 3.28479E+17 2.65700E+2
299 1.52664E+14 1.39906E+3
203 4.63671E+19 2.11514E+2
288 1.24248E+14 1.52496E+3
408 1.02042E+18 2.26379E+2
256 3.97942E+18 2.29189E+2
340 9.89540E+14 1.01618E+3
448 2.42949E+13 5.71928E+2
315 7.50616E+16 6.23037E+2
209 4.71266E+17 4.36982E+2
306 9.20742E+18 1.74791E+2
233 3.54701E+19 1.91591E+2
378 2.97035E+15 7.83416E+2
446 2.15407E+14 5.73794E+2
284 1.95097E+16 1.00694E+3
333 5.52792E+13 1.11103E+3
161 7.20229E+19 2.53421E+2
179 2.43974E+14 4.04958E+3
151 1.06078E+19 3.19246E+2
419 6.94904E+13 6.64215E+2
381 3.45154E+13 8.23305E+2
179 2.09047E+17 6.22441E+2
325 3.36305E+18 1.97204E+2
435 5.21107E+14 6.04273E+2
226 1.46078E+18 3.08857E+2
449 3.39004E+14 5.65381E+2
273 2.30616E+18 2.42360E+2
425 8.55624E+19 1.07212E+2
378 1.43162E+18 2.17348E+2
281 1.00648E+16 1.17800E+3
282 1.45187E+15 1.47420E+3
294 7.78080E+17 3.04130E+2
201 1.83370E+15 2.63222E+3
347 2.64424E+14 1.00015E+3
184 2.47417E+18 3.30553E+2
205 2.59764E+14 3.08074E+3
287 1.18462E+17 5.78343E+2
176 5.25337E+19 2.37956E+2
295 1.22859E+18 2.66843E+2
209 5.75906E+16 9.09852E+2
206 2.80168E+15 2.36806E+3
461 1.15556E+17 3.61035E+2
364 3.18064E+19 1.31990E+2
158 1.19342E+18 4.39967E+2
224 7.88854E+17 3.61462E+2
405 1.87324E+16 5.91644E+2
373 5.03219E+18 1.64508E+2
255 1.97694E+17 5.17449E+2
325 7.94730E+19 1.36428E+2
250 4.92099E+17 3.85157E+2
407 1.27552E+17 4.13493E+2
487 2.90899E+18 1.50063E+2
395 1.42137E+16 6.39582E+2
238 3.02823E+13 2.35384E+3
277 8.97638E+18 1.90202E+2
345 3.21456E+16 7.00306E+2
158 5.71800E+15 2.59581E+3
211 2.26028E+17 5.47815E+2
305 5.14352E+18 1.91445E+2
221 2.75153E+18 2.76349E+2
285 2.24251E+19 1.67408E+2
190 5.66367E+17 4.45083E+2
466 2.63984E+13 5.23001E+2
299 1.00807E+16 1.06882E+3
451 1.47453E+14 5.63075E+2
