T d154 d184 d214 d244
d 150 180 210 240
290 1.237289783E+00 1.235403319E+00 1.234836916E+00 1.234106103E+00
295 1.240117413E+00 1.238033426E+00 1.237260898E+00 1.237097383E+00
300 1.242896314E+00 1.240708469E+00 1.239521341E+00 1.238792283E+00
305 1.244875857E+00 1.242589473E+00 1.240818866E+00 1.239983497E+00
310 1.246911733E+00 1.244232139E+00 1.242088411E+00 1.240765988E+00
315 1.248320994E+00 1.245096592E+00 1.242599499E+00 1.240834473E+00
320 1.247930038E+00 1.244135166E+00 1.241094252E+00 1.238901601E+00
325 1.247332951E+00 1.242862253E+00 1.239423044E+00 1.236546843E+00
330 1.245635940E+00 1.240459870E+00 1.236306518E+00 1.233118089E+00
335 1.241573066E+00 1.235443386E+00 1.230556199E+00 1.226830124E+00
340 1.237654993E+00 1.230519431E+00 1.224889711E+00 1.220608637E+00
