N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 3.162E+16 315 1.800E-4 1.262062715E+00 1.285541574E+00
1.468000E+10 3.162E+16 315 1.800E-4 1.269144175E+00 1.285573133E+00
2.154000E+10 3.162E+16 315 1.800E-4 1.274229784E+00 1.285619021E+00
3.162000E+10 3.162E+16 315 1.800E-4 1.277846699E+00 1.285685493E+00
4.642000E+10 3.162E+16 315 1.800E-4 1.280417699E+00 1.285781214E+00
6.813000E+10 3.162E+16 315 1.800E-4 1.282267139E+00 1.285917808E+00
1.000000E+11 3.162E+16 315 1.800E-4 1.283638664E+00 1.286110488E+00
1.468000E+11 3.162E+16 315 1.800E-4 1.284713413E+00 1.286377507E+00
2.154000E+11 3.162E+16 315 1.800E-4 1.285626142E+00 1.286738993E+00
3.162000E+11 3.162E+16 315 1.800E-4 1.286474614E+00 1.287213039E+00
4.642000E+11 3.162E+16 315 1.800E-4 1.287324051E+00 1.287809739E+00
6.813000E+11 3.162E+16 315 1.800E-4 1.288207029E+00 1.288874057E+00
1.000000E+12 3.162E+16 315 1.800E-4 1.296779540E+00 1.299961497E+00
1.468000E+12 3.162E+16 315 1.800E-4 1.300854297E+00 1.300997014E+00
2.154000E+12 3.162E+16 315 1.800E-4 1.302837709E+00 1.304949036E+00
3.162000E+12 3.162E+16 315 1.800E-4 1.309577090E+00 1.309638118E+00
4.642000E+12 3.162E+16 315 1.800E-4 1.310181636E+00 1.310222133E+00
6.813000E+12 3.162E+16 315 1.800E-4 1.314900875E+00 1.316191359E+00
1.000000E+13 3.162E+16 315 1.800E-4 1.324187826E+00 1.325186361E+00
