T nFsrh nFBsrh dnsrh nF nFB dn
290 1.184075991E+00 1.182079689E+0 1.996302000E-03 1.184075991E+00 1.182079689E+0 1.996302000E-03
295 1.182506519E+00 1.185629901E+0 -3.123382000E-03 1.182506519E+00 1.185629901E+0 -3.123382000E-03
300 1.190287597E+00 1.189185894E+0 1.101703000E-03 1.190287597E+00 1.189185894E+0 1.101703000E-03
305 1.193026985E+00 1.192744245E+0 2.827400000E-04 1.193026985E+00 1.192744245E+0 2.827400000E-04
310 1.195555595E+00 1.196296629E+0 -7.410340000E-04 1.195555595E+00 1.196296629E+0 -7.410340000E-04
315 1.197213868E+00 1.199823172E+0 -2.609304000E-03 1.197213868E+00 1.199823172E+0 -2.609304000E-03
320 1.201182925E+00 1.203277592E+0 -2.094667000E-03 1.201182925E+00 1.203277592E+0 -2.094667000E-03
325 1.205466632E+00 1.206555083E+0 -1.088451000E-03 1.205466632E+00 1.206555083E+0 -1.088451000E-03
330 1.210326909E+00 1.209425607E+0 9.013020000E-04 1.210326909E+00 1.209425607E+0 9.013020000E-04
335 1.213991197E+00 1.211402962E+0 2.588235000E-03 1.213991197E+00 1.211402962E+0 2.588235000E-03
340 1.215904400E+00 1.211512027E+0 4.392373000E-03 1.215904400E+00 1.211512027E+0 4.392373000E-03
