T nFsrh nFBsrh dnsrh nF nFB dn
290 1.209167748E+00 1.197188825E+0 1.197892300E-02 1.209167748E+00 1.197188825E+0 1.197892300E-02
295 1.194753837E+00 1.201033703E+0 -6.279866000E-03 1.194753837E+00 1.201033703E+0 -6.279866000E-03
300 1.202937967E+00 1.204885255E+0 -1.947288000E-03 1.202937967E+00 1.204885255E+0 -1.947288000E-03
305 1.204991276E+00 1.208740856E+0 -3.749580000E-03 1.204991276E+00 1.208740856E+0 -3.749580000E-03
310 1.209132796E+00 1.212594720E+0 -3.461924000E-03 1.209132796E+00 1.212594720E+0 -3.461924000E-03
315 1.217112234E+00 1.216434238E+0 6.779960000E-04 1.217112234E+00 1.216434238E+0 6.779960000E-04
320 1.220975694E+00 1.220232474E+0 7.432200000E-04 1.220975694E+00 1.220232474E+0 7.432200000E-04
325 1.223068617E+00 1.223933218E+0 -8.646010000E-04 1.223068617E+00 1.223933218E+0 -8.646010000E-04
330 1.224754595E+00 1.227422108E+0 -2.667513000E-03 1.224754595E+00 1.227422108E+0 -2.667513000E-03
335 1.231779506E+00 1.230472954E+0 1.306552000E-03 1.231779506E+00 1.230472954E+0 1.306552000E-03
340 1.232996970E+00 1.232653408E+0 3.435620000E-04 1.232996970E+00 1.232653408E+0 3.435620000E-04
