T JscF EtaF VocF FFF JscFB EtaFB VocFB FFFB eJsc eEta eVoc eFF
290 3.333109E-1 2.532340E+1 4.764530E-1 7.972990E+1 3.469525E-1 2.688160E+1 4.827950E-1 8.023990E+1 3.9318350E+00 5.7965300E+00 1.3136010E+00 6.3559401E-01
295 3.345488E-1 2.449730E+1 4.630070E-1 7.907530E+1 3.484476E-1 2.606620E+1 4.698770E-1 7.960230E+1 3.9887777E+00 6.0189057E+00 1.4620848E+00 6.6204117E-01
300 3.357357E-1 2.366330E+1 4.495510E-1 7.839120E+1 3.500979E-1 2.526820E+1 4.569910E-1 7.896700E+1 4.1023382E+00 6.3514615E+00 1.6280408E+00 7.2916535E-01
305 3.368882E-1 2.282340E+1 4.359960E-1 7.769280E+1 3.515862E-1 2.444990E+1 4.441100E-1 7.829310E+1 4.1804826E+00 6.6523789E+00 1.8270248E+00 7.6673423E-01
310 3.380065E-1 2.197800E+1 4.224850E-1 7.695220E+1 3.529115E-1 2.361190E+1 4.312030E-1 7.758060E+1 4.2234385E+00 6.9198159E+00 2.0217856E+00 8.0999631E-01
315 3.390827E-1 2.112790E+1 4.089480E-1 7.618170E+1 3.538800E-1 2.273220E+1 4.179790E-1 7.684210E+1 4.1814457E+00 7.0573900E+00 2.1606349E+00 8.5942472E-01
320 3.401394E-1 2.027470E+1 3.953520E-1 7.538470E+1 3.549136E-1 2.186090E+1 4.048470E-1 7.607180E+1 4.1627596E+00 7.2558769E+00 2.3453305E+00 9.0322564E-01
325 3.411664E-1 1.941880E+1 3.818000E-1 7.453980E+1 3.556288E-1 2.095320E+1 3.915150E-1 7.524440E+1 4.0667123E+00 7.3229865E+00 2.4813864E+00 9.3641520E-01
330 3.421613E-1 1.856070E+1 3.682020E-1 7.366240E+1 3.563419E-1 2.004820E+1 3.781590E-1 7.438790E+1 3.9794927E+00 7.4196187E+00 2.6330194E+00 9.7529302E-01
335 3.431525E-1 1.770270E+1 3.545890E-1 7.274400E+1 3.569038E-1 1.912700E+1 3.646550E-1 7.348240E+1 3.8529430E+00 7.4465415E+00 2.7604174E+00 1.0048665E+00
340 3.441184E-1 1.684440E+1 3.410180E-1 7.176950E+1 3.571857E-1 1.817600E+1 3.509220E-1 7.250420E+1 3.6584051E+00 7.3261444E+00 2.8222796E+00 1.0133206E+00
