T JscF EtaF VocF FFF JscFB EtaFB VocFB FFFB eJsc eEta eVoc eFF
290 3.066488E-1 2.256000E+1 4.630580E-1 7.943850E+1 3.250196E-1 2.442910E+1 4.706760E-1 7.984450E+1 5.6522130E+00 7.6511210E+00 1.6185231E+00 5.0848837E-01
295 3.084687E-1 2.183670E+1 4.494500E-1 7.875250E+1 3.272353E-1 2.370950E+1 4.574100E-1 7.920020E+1 5.7348947E+00 7.8989435E+00 1.7402331E+00 5.6527635E-01
300 3.102229E-1 2.110140E+1 4.357250E-1 7.805390E+1 3.296861E-1 2.300830E+1 4.443510E-1 7.852840E+1 5.9035549E+00 8.2878787E+00 1.9412581E+00 6.0423999E-01
305 3.119326E-1 2.035640E+1 4.220610E-1 7.730970E+1 3.319214E-1 2.227930E+1 4.312800E-1 7.781730E+1 6.0221486E+00 8.6308816E+00 2.1375904E+00 6.5229711E-01
310 3.135972E-1 1.960230E+1 4.083410E-1 7.653850E+1 3.339337E-1 2.152310E+1 4.180590E-1 7.708610E+1 6.0899813E+00 8.9243650E+00 2.3245523E+00 7.1037450E-01
315 3.152015E-1 1.883940E+1 3.945860E-1 7.573650E+1 3.354328E-1 2.071260E+1 4.045790E-1 7.631240E+1 6.0314018E+00 9.0437705E+00 2.4699750E+00 7.5466110E-01
320 3.167817E-1 1.807030E+1 3.808790E-1 7.488350E+1 3.370327E-1 1.990980E+1 3.912460E-1 7.549420E+1 6.0086158E+00 9.2391687E+00 2.6497396E+00 8.0893632E-01
325 3.183180E-1 1.729490E+1 3.670750E-1 7.400660E+1 3.381660E-1 1.906000E+1 3.775620E-1 7.464020E+1 5.8693068E+00 9.2607555E+00 2.7775571E+00 8.4887232E-01
330 3.198068E-1 1.651390E+1 3.533040E-1 7.307710E+1 3.392977E-1 1.821070E+1 3.639260E-1 7.373980E+1 5.7444834E+00 9.3175990E+00 2.9187252E+00 8.9870057E-01
335 3.212908E-1 1.573030E+1 3.395540E-1 7.209390E+1 3.402072E-1 1.734010E+1 3.501910E-1 7.277320E+1 5.5602586E+00 9.2836835E+00 3.0374853E+00 9.3344803E-01
340 3.227365E-1 1.494330E+1 3.257160E-1 7.107670E+1 3.407025E-1 1.643250E+1 3.360390E-1 7.176440E+1 5.2732222E+00 9.0625285E+00 3.0719649E+00 9.5827458E-01
