T JscF EtaF VocF FFF JscFB EtaFB VocFB FFFB eJsc eEta eVoc eFF
290 8.070933E-2 4.268300E+0 3.585890E-1 7.374010E+1 9.805520E-2 5.436700E+0 3.720310E-1 7.451710E+1 1.7689903E+01 2.1490978E+01 3.6131398E+00 1.0427137E+00
295 8.276793E-2 4.139600E+0 3.435490E-1 7.279060E+1 1.012164E-1 5.328000E+0 3.575080E-1 7.361980E+1 1.8226760E+01 2.2304805E+01 3.9045280E+00 1.1263274E+00
300 8.482463E-2 4.000500E+0 3.285440E-1 7.177490E+1 1.047829E-1 5.228600E+0 3.432330E-1 7.268980E+1 1.9047259E+01 2.3488123E+01 4.2796002E+00 1.2586360E+00
305 8.689747E-2 3.852600E+0 3.134850E-1 7.071370E+1 1.082633E-1 5.105800E+0 3.289010E-1 7.169500E+1 1.9735063E+01 2.4544636E+01 4.6871247E+00 1.3687147E+00
310 8.899218E-2 3.695900E+0 2.984660E-1 6.957410E+1 1.116232E-1 4.959200E+0 3.144070E-1 7.065330E+1 2.0274477E+01 2.5473867E+01 5.0701797E+00 1.5274587E+00
315 9.106447E-2 3.529800E+0 2.834080E-1 6.838370E+1 1.144123E-1 4.767300E+0 2.996790E-1 6.952070E+1 2.0406748E+01 2.5958089E+01 5.4294762E+00 1.6354841E+00
320 9.317612E-2 3.356600E+0 2.683940E-1 6.711100E+1 1.174360E-1 4.574800E+0 2.849470E-1 6.835590E+1 2.0657958E+01 2.6628486E+01 5.8091505E+00 1.8212034E+00
325 9.528739E-2 3.175100E+0 2.533580E-1 6.576010E+1 1.198674E-1 4.340800E+0 2.699890E-1 6.706470E+1 2.0506001E+01 2.6854497E+01 6.1598806E+00 1.9452857E+00
330 9.739687E-2 2.986000E+0 2.383690E-1 6.430820E+1 1.223405E-1 4.100000E+0 2.549430E-1 6.572720E+1 2.0388694E+01 2.7170732E+01 6.5010610E+00 2.1589236E+00
335 9.955880E-2 2.791500E+0 2.233790E-1 6.275940E+1 1.245321E-1 3.837600E+0 2.398290E-1 6.424650E+1 2.0053705E+01 2.7259225E+01 6.8590537E+00 2.3146786E+00
340 1.017245E-1 2.590600E+0 2.084490E-1 6.108710E+1 1.260873E-1 3.543700E+0 2.242540E-1 6.266250E+1 1.9322168E+01 2.6895618E+01 7.0478119E+00 2.5141033E+00
