T JscF EtaF VocF FFF JscFB EtaFB VocFB FFFB eJsc eEta eVoc eFF
290 2.593711E-1 1.816120E+1 4.440580E-1 7.884100E+1 2.814712E-1 2.016610E+1 4.522700E-1 7.920620E+1 7.8516381E+00 9.9419323E+00 1.8157295E+00 4.6107502E-01
295 2.619937E-1 1.760900E+1 4.302450E-1 7.810820E+1 2.847141E-1 1.961510E+1 4.387530E-1 7.851080E+1 7.9800755E+00 1.0227325E+01 1.9391320E+00 5.1279569E-01
300 2.645389E-1 1.703950E+1 4.162700E-1 7.736790E+1 2.882669E-1 1.907870E+1 4.253370E-1 7.780200E+1 8.2312607E+00 1.0688359E+01 2.1317214E+00 5.5795481E-01
305 2.670326E-1 1.645530E+1 4.023670E-1 7.657540E+1 2.915697E-1 1.850720E+1 4.119290E-1 7.704520E+1 8.4155178E+00 1.1087036E+01 2.3212738E+00 6.0977193E-01
310 2.694730E-1 1.585720E+1 3.884210E-1 7.574900E+1 2.946034E-1 1.790090E+1 3.983950E-1 7.625920E+1 8.5302478E+00 1.1416744E+01 2.5035455E+00 6.6903403E-01
315 2.718324E-1 1.524470E+1 3.744270E-1 7.488930E+1 2.969742E-1 1.723020E+1 3.845810E-1 7.543130E+1 8.4659880E+00 1.1523372E+01 2.6402760E+00 7.1853461E-01
320 2.741683E-1 1.462200E+1 3.604960E-1 7.397020E+1 2.994833E-1 1.656280E+1 3.709160E-1 7.455130E+1 8.4528920E+00 1.1717825E+01 2.8092614E+00 7.7946327E-01
325 2.764440E-1 1.398790E+1 3.464420E-1 7.302700E+1 3.013709E-1 1.583950E+1 3.568860E-1 7.363450E+1 8.2711702E+00 1.1689763E+01 2.9264247E+00 8.2502088E-01
330 2.786543E-1 1.334320E+1 3.324490E-1 7.201730E+1 3.032509E-1 1.511210E+1 3.429270E-1 7.265910E+1 8.1109735E+00 1.1705190E+01 3.0554608E+00 8.8330299E-01
335 2.808637E-1 1.269210E+1 3.184310E-1 7.095660E+1 3.048332E-1 1.435790E+1 3.288170E-1 7.162150E+1 7.8631527E+00 1.1601975E+01 3.1585958E+00 9.2835252E-01
340 2.830194E-1 1.203310E+1 3.043790E-1 6.984160E+1 3.058526E-1 1.356130E+1 3.143720E-1 7.052020E+1 7.4654262E+00 1.1268831E+01 3.1787182E+00 9.6227748E-01
