T JscF EtaF VocF FFF JscFB EtaFB VocFB FFFB eJsc eEta eVoc eFF
290 1.893091E-1 1.227950E+1 4.172710E-1 7.772510E+1 2.141711E-1 1.429570E+1 4.270020E-1 7.815960E+1 1.1608476E+01 1.4103542E+01 2.2789120E+00 5.5591380E-01
295 1.923771E-1 1.193200E+1 4.030750E-1 7.693820E+1 2.182396E-1 1.395990E+1 4.131800E-1 7.740700E+1 1.1850507E+01 1.4526608E+01 2.4456653E+00 6.0562998E-01
300 1.953873E-1 1.156580E+1 3.888730E-1 7.611000E+1 2.227128E-1 1.363670E+1 3.995660E-1 7.662060E+1 1.2269389E+01 1.5186225E+01 2.6761536E+00 6.6640042E-01
305 1.983675E-1 1.118350E+1 3.745850E-1 7.525310E+1 2.269508E-1 1.327530E+1 3.857610E-1 7.581630E+1 1.2594492E+01 1.5757083E+01 2.8971306E+00 7.4284817E-01
310 2.013159E-1 1.078520E+1 3.603840E-1 7.432850E+1 2.309205E-1 1.287520E+1 3.719650E-1 7.494770E+1 1.2820256E+01 1.6232758E+01 3.1134650E+00 8.2617612E-01
315 2.041924E-1 1.037040E+1 3.460350E-1 7.338460E+1 2.341291E-1 1.240530E+1 3.578370E-1 7.403470E+1 1.2786407E+01 1.6403473E+01 3.2981497E+00 8.7810175E-01
320 2.070687E-1 9.943300E+0 3.317730E-1 7.236800E+1 2.375340E-1 1.193540E+1 3.437920E-1 7.307780E+1 1.2825659E+01 1.6690685E+01 3.4960092E+00 9.7129361E-01
325 2.098973E-1 9.502300E+0 3.174410E-1 7.130670E+1 2.401973E-1 1.140380E+1 3.295110E-1 7.204080E+1 1.2614630E+01 1.6674266E+01 3.6630037E+00 1.0190059E+00
330 2.126704E-1 9.048100E+0 3.031220E-1 7.017810E+1 2.428629E-1 1.086370E+1 3.151470E-1 7.096990E+1 1.2431911E+01 1.6712538E+01 3.8156797E+00 1.1156843E+00
335 2.154672E-1 8.585100E+0 2.888180E-1 6.897790E+1 2.451711E-1 1.029270E+1 3.007200E-1 6.980180E+1 1.2115580E+01 1.6590399E+01 3.9578345E+00 1.1803421E+00
340 2.182213E-1 8.111400E+0 2.744590E-1 6.771580E+1 2.467724E-1 9.674700E+0 2.858880E-1 6.856690E+1 1.1569811E+01 1.6158641E+01 3.9977194E+00 1.2412695E+00
