T JscF EtaF VocF FFF JscFB EtaFB VocFB FFFB eJsc eEta eVoc eFF
290 9.288223E-2 5.102500E+0 3.681970E-1 7.459960E+1 1.120566E-1 6.428800E+0 3.809630E-1 7.529670E+1 1.7111326E+01 2.0630600E+01 3.3509816E+00 9.2580419E-01
295 9.515640E-2 4.954100E+0 3.533160E-1 7.367720E+1 1.154941E-1 6.301800E+0 3.665300E-1 7.443310E+1 1.7609298E+01 2.1385953E+01 3.6051619E+00 1.0155428E+00
300 9.742381E-2 4.793900E+0 3.384490E-1 7.269430E+1 1.193609E-1 6.185200E+0 3.523950E-1 7.352420E+1 1.8378791E+01 2.2494018E+01 3.9574909E+00 1.1287440E+00
305 9.970435E-2 4.623600E+0 3.235320E-1 7.166630E+1 1.231203E-1 6.042200E+0 3.381500E-1 7.256500E+1 1.9018756E+01 2.3478203E+01 4.3229336E+00 1.2384758E+00
310 1.020023E-1 4.443000E+0 3.086530E-1 7.056150E+1 1.267349E-1 5.872200E+0 3.237920E-1 7.154980E+1 1.9515224E+01 2.4338408E+01 4.6755324E+00 1.3812757E+00
315 1.042731E-1 4.251800E+0 2.937170E-1 6.941270E+1 1.297242E-1 5.651200E+0 3.091630E-1 7.045320E+1 1.9619393E+01 2.4762882E+01 4.9960700E+00 1.4768669E+00
320 1.065795E-1 4.052400E+0 2.788410E-1 6.817970E+1 1.329565E-1 5.429700E+0 2.945580E-1 6.932060E+1 1.9838819E+01 2.5366042E+01 5.3357913E+00 1.6458311E+00
325 1.088858E-1 3.843700E+0 2.639060E-1 6.687970E+1 1.355445E-1 5.161600E+0 2.797070E-1 6.807140E+1 1.9667858E+01 2.5532781E+01 5.6491257E+00 1.7506618E+00
330 1.111782E-1 3.625900E+0 2.490420E-1 6.547770E+1 1.381713E-1 4.885900E+0 2.647780E-1 6.677470E+1 1.9535967E+01 2.5788493E+01 5.9430919E+00 1.9423524E+00
335 1.135312E-1 3.402100E+0 2.341330E-1 6.399390E+1 1.404911E-1 4.586000E+0 2.497720E-1 6.534520E+1 1.9189757E+01 2.5815526E+01 6.2613103E+00 2.0679407E+00
340 1.158792E-1 3.170900E+0 2.193170E-1 6.238420E+1 1.421295E-1 4.250600E+0 2.343080E-1 6.381880E+1 1.8469283E+01 2.5401120E+01 6.3979890E+00 2.2479269E+00
