T JscF EtaF VocF FFF JscFB EtaFB VocFB FFFB eJsc eEta eVoc eFF
290 1.538597E-1 9.525000E+0 4.022660E-1 7.694770E+1 1.783145E-1 1.140500E+1 4.129160E-1 7.744910E+1 1.3714420E+01 1.6483998E+01 2.5792171E+00 6.4739293E-01
295 1.568234E-1 9.260700E+0 3.878640E-1 7.612410E+1 1.824360E-1 1.115910E+1 3.989590E-1 7.665840E+1 1.4039225E+01 1.7012125E+01 2.7809875E+00 6.9698820E-01
300 1.597483E-1 8.979400E+0 3.734410E-1 7.525900E+1 1.870041E-1 1.092570E+1 3.851130E-1 7.585440E+1 1.4574975E+01 1.7813962E+01 3.0307988E+00 7.8492480E-01
305 1.626606E-1 8.683000E+0 3.590420E-1 7.433840E+1 1.913704E-1 1.065600E+1 3.712810E-1 7.498700E+1 1.5002216E+01 1.8515390E+01 3.2964251E+00 8.6494992E-01
310 1.655599E-1 8.372000E+0 3.445490E-1 7.338250E+1 1.954962E-1 1.034940E+1 3.572680E-1 7.408860E+1 1.5312983E+01 1.9106422E+01 3.5600726E+00 9.5304811E-01
315 1.684027E-1 8.045400E+0 3.301500E-1 7.235300E+1 1.988572E-1 9.974900E+0 3.429990E-1 7.312080E+1 1.5314759E+01 1.9343552E+01 3.7460751E+00 1.0500432E+00
320 1.712612E-1 7.707300E+0 3.156070E-1 7.129590E+1 2.024465E-1 9.599900E+0 3.288310E-1 7.210290E+1 1.5404218E+01 1.9714789E+01 4.0215187E+00 1.1192338E+00
325 1.740898E-1 7.355900E+0 3.011670E-1 7.014950E+1 2.052745E-1 9.164400E+0 3.142960E-1 7.102260E+1 1.5191707E+01 1.9733971E+01 4.1772724E+00 1.2293270E+00
330 1.768745E-1 6.991700E+0 2.866320E-1 6.895410E+1 2.081200E-1 8.719800E+0 2.998740E-1 6.985930E+1 1.5013214E+01 1.9818115E+01 4.4158547E+00 1.2957473E+00
335 1.797026E-1 6.619000E+0 2.721650E-1 6.766710E+1 2.106001E-1 8.244300E+0 2.851540E-1 6.864140E+1 1.4671171E+01 1.9714227E+01 4.5550825E+00 1.4194058E+00
340 1.824979E-1 6.235900E+0 2.576590E-1 6.630770E+1 2.123280E-1 7.722500E+0 2.702310E-1 6.729500E+1 1.4049066E+01 1.9250243E+01 4.6523160E+00 1.4671224E+00
