T JscF EtaF VocF FFF JscFB EtaFB VocFB FFFB eJsc eEta eVoc eFF
290 2.251197E-1 1.520720E+1 4.311870E-1 7.833190E+1 2.488806E-1 1.724250E+1 4.400650E-1 7.871560E+1 9.5471081E+00 1.1803973E+01 2.0174292E+00 4.8745103E-01
295 2.280714E-1 1.476220E+1 4.171090E-1 7.758900E+1 2.526317E-1 1.680260E+1 4.262980E-1 7.800920E+1 9.7217808E+00 1.2143359E+01 2.1555344E+00 5.3865442E-01
300 2.309508E-1 1.429840E+1 4.030580E-1 7.680140E+1 2.567341E-1 1.637550E+1 4.127870E-1 7.725980E+1 1.0042803E+01 1.2684193E+01 2.3569056E+00 5.9332279E-01
305 2.337856E-1 1.381840E+1 3.890030E-1 7.597250E+1 2.605865E-1 1.591070E+1 3.992120E-1 7.647200E+1 1.0284838E+01 1.3150270E+01 2.5572879E+00 6.5318025E-01
310 2.365738E-1 1.332280E+1 3.748590E-1 7.511540E+1 2.641634E-1 1.540830E+1 3.854680E-1 7.565950E+1 1.0444142E+01 1.3534913E+01 2.7522388E+00 7.1914300E-01
315 2.392804E-1 1.281090E+1 3.607920E-1 7.419660E+1 2.670217E-1 1.483800E+1 3.715530E-1 7.477850E+1 1.0389156E+01 1.3661545E+01 2.8962221E+00 7.7816485E-01
320 2.419725E-1 1.228720E+1 3.466050E-1 7.325210E+1 2.700426E-1 1.426880E+1 3.576430E-1 7.387120E+1 1.0394693E+01 1.3887643E+01 3.0863179E+00 8.3808033E-01
325 2.446059E-1 1.175020E+1 3.324750E-1 7.224150E+1 2.723771E-1 1.364020E+1 3.434790E-1 7.289860E+1 1.0195864E+01 1.3856102E+01 3.2036893E+00 9.0138905E-01
330 2.471743E-1 1.120050E+1 3.183130E-1 7.117880E+1 2.747045E-1 1.300470E+1 3.293710E-1 7.186540E+1 1.0021751E+01 1.3873446E+01 3.3573083E+00 9.5539717E-01
335 2.497517E-1 1.064300E+1 3.041240E-1 7.006040E+1 2.767019E-1 1.234010E+1 3.150190E-1 7.078470E+1 9.7397958E+00 1.3752725E+01 3.4585215E+00 1.0232437E+00
340 2.522765E-1 1.007550E+1 2.900050E-1 6.885770E+1 2.780632E-1 1.163040E+1 3.004790E-1 6.959960E+1 9.2736831E+00 1.3369274E+01 3.4857677E+00 1.0659544E+00
