T JscF EtaF VocF FFF JscFB EtaFB VocFB FFFB eJsc eEta eVoc eFF
290 3.743832E-1 3.082370E+1 5.097620E-1 8.075520E+1 3.754799E-1 3.102160E+1 5.098650E-1 8.101990E+1 2.9207955E-01 6.3794259E-01 2.0201426E-02 3.2670986E-01
295 3.746615E-1 2.987080E+1 4.971900E-1 8.017800E+1 3.757883E-1 3.007620E+1 4.973780E-1 8.045670E+1 2.9984968E-01 6.8293202E-01 3.7798214E-02 3.4639750E-01
300 3.749145E-1 2.891620E+1 4.846360E-1 7.957230E+1 3.760849E-1 2.913230E+1 4.849490E-1 7.986610E+1 3.1120633E-01 7.4178832E-01 6.4542869E-02 3.6786572E-01
305 3.751479E-1 2.796070E+1 4.720860E-1 7.893940E+1 3.763504E-1 2.818600E+1 4.725240E-1 7.924780E+1 3.1951607E-01 7.9933300E-01 9.2693704E-02 3.8915907E-01
310 3.753634E-1 2.700530E+1 4.595010E-1 7.828510E+1 3.765871E-1 2.723790E+1 4.600880E-1 7.860260E+1 3.2494475E-01 8.5395717E-01 1.2758429E-01 4.0393066E-01
315 3.755613E-1 2.605000E+1 4.468170E-1 7.761890E+1 3.767821E-1 2.628530E+1 4.474820E-1 7.795020E+1 3.2400690E-01 8.9517715E-01 1.4860933E-01 4.2501495E-01
320 3.757484E-1 2.509590E+1 4.341520E-1 7.691900E+1 3.769714E-1 2.533540E+1 4.349200E-1 7.726430E+1 3.2442779E-01 9.4531762E-01 1.7658420E-01 4.4690756E-01
325 3.759227E-1 2.414330E+1 4.214920E-1 7.618660E+1 3.771265E-1 2.438230E+1 4.223350E-1 7.654200E+1 3.1920324E-01 9.8021926E-01 1.9960458E-01 4.6432024E-01
330 3.760855E-1 2.319290E+1 4.087710E-1 7.543230E+1 3.772713E-1 2.343160E+1 4.097500E-1 7.578780E+1 3.1430962E-01 1.0187098E+00 2.3892617E-01 4.6907286E-01
335 3.762428E-1 2.224520E+1 3.960020E-1 7.465150E+1 3.773995E-1 2.248130E+1 3.970420E-1 7.501580E+1 3.0649219E-01 1.0502062E+00 2.6193702E-01 4.8563103E-01
340 3.763914E-1 2.130050E+1 3.832510E-1 7.383060E+1 3.775002E-1 2.152920E+1 3.843190E-1 7.419720E+1 2.9372170E-01 1.0622782E+00 2.7789415E-01 4.9408873E-01
