T JscF EtaF VocF FFF JscFB EtaFB VocFB FFFB eJsc eEta eVoc eFF
290 1.211373E-1 7.102000E+0 3.859510E-1 7.595250E+1 1.435291E-1 8.735000E+0 3.975860E-1 7.653560E+1 1.5600878E+01 1.8694906E+01 2.9264109E+00 7.6186768E-01
295 1.238115E-1 6.903700E+0 3.713880E-1 7.506920E+1 1.474193E-1 8.558800E+0 3.834190E-1 7.570990E+1 1.6014050E+01 1.9337991E+01 3.1378205E+00 8.4625657E-01
300 1.264652E-1 6.691100E+0 3.567140E-1 7.416060E+1 1.517653E-1 8.394300E+0 3.695090E-1 7.484370E+1 1.6670543E+01 2.0289959E+01 3.4627032E+00 9.1270207E-01
305 1.291218E-1 6.465500E+0 3.420950E-1 7.318580E+1 1.559562E-1 8.197900E+0 3.554020E-1 7.395230E+1 1.7206369E+01 2.1132241E+01 3.7442108E+00 1.0364789E+00
310 1.317828E-1 6.227200E+0 3.274160E-1 7.216160E+1 1.599512E-1 7.968900E+0 3.413090E-1 7.298440E+1 1.7610621E+01 2.1856216E+01 4.0705050E+00 1.1273642E+00
315 1.344036E-1 5.975600E+0 3.127520E-1 7.107900E+1 1.632306E-1 7.678300E+0 3.268100E-1 7.196790E+1 1.7660292E+01 2.2175482E+01 4.3015820E+00 1.2351340E+00
320 1.370529E-1 5.713800E+0 2.980770E-1 6.993280E+1 1.667555E-1 7.387500E+0 3.124670E-1 7.088920E+1 1.7812066E+01 2.2655838E+01 4.6052863E+00 1.3491477E+00
325 1.396889E-1 5.440600E+0 2.833850E-1 6.871880E+1 1.695553E-1 7.041200E+0 2.977670E-1 6.973180E+1 1.7614548E+01 2.2731921E+01 4.8299509E+00 1.4527088E+00
330 1.422973E-1 5.156000E+0 2.687190E-1 6.742010E+1 1.723833E-1 6.686400E+0 2.830980E-1 6.850650E+1 1.7452967E+01 2.2888251E+01 5.0791599E+00 1.5858349E+00
335 1.449609E-1 4.864000E+0 2.540170E-1 6.604600E+1 1.748647E-1 6.303100E+0 2.682550E-1 6.718560E+1 1.7101107E+01 2.2831623E+01 5.3076364E+00 1.6961968E+00
340 1.476069E-1 4.562700E+0 2.393870E-1 6.456300E+1 1.766039E-1 5.877400E+0 2.530550E-1 6.575660E+1 1.6419230E+01 2.2368734E+01 5.4011974E+00 1.8151790E+00
