N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 1.000E+17 300 2.100E-4 1.260664217E+00 1.311026421E+00
1.468000E+10 1.000E+17 300 2.100E-4 1.269168794E+00 1.311164004E+00
2.154000E+10 1.000E+17 300 2.100E-4 1.276194240E+00 1.311364325E+00
3.162000E+10 1.000E+17 300 2.100E-4 1.282274256E+00 1.311655086E+00
4.642000E+10 1.000E+17 300 2.100E-4 1.287766963E+00 1.312075104E+00
6.813000E+10 1.000E+17 300 2.100E-4 1.292871561E+00 1.312677648E+00
1.000000E+11 1.000E+17 300 2.100E-4 1.297682848E+00 1.313533587E+00
1.468000E+11 1.000E+17 300 2.100E-4 1.302263515E+00 1.314733085E+00
2.154000E+11 1.000E+17 300 2.100E-4 1.306703634E+00 1.316383469E+00
3.162000E+11 1.000E+17 300 2.100E-4 1.311143069E+00 1.318600356E+00
4.642000E+11 1.000E+17 300 2.100E-4 1.315753267E+00 1.321489652E+00
6.813000E+11 1.000E+17 300 2.100E-4 1.320693572E+00 1.325121756E+00
1.000000E+12 1.000E+17 300 2.100E-4 1.326063559E+00 1.329503619E+00
1.468000E+12 1.000E+17 300 2.100E-4 1.331897338E+00 1.334590278E+00
2.154000E+12 1.000E+17 300 2.100E-4 1.338129610E+00 1.340250110E+00
3.162000E+12 1.000E+17 300 2.100E-4 1.344630956E+00 1.346307615E+00
4.642000E+12 1.000E+17 300 2.100E-4 1.351334297E+00 1.352661810E+00
6.813000E+12 1.000E+17 300 2.100E-4 1.358135010E+00 1.359183075E+00
1.000000E+13 1.000E+17 300 2.100E-4 1.364958770E+00 1.365784376E+00
