N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 1.000E+17 300 2.100E-4 1.221974013E+00 1.264966008E+00
1.468000E+10 1.000E+17 300 2.100E-4 1.251276406E+00 1.265653083E+00
2.154000E+10 1.000E+17 300 2.100E-4 1.256401431E+00 1.266712940E+00
3.162000E+10 1.000E+17 300 2.100E-4 1.261776523E+00 1.268912554E+00
4.642000E+10 1.000E+17 300 2.100E-4 1.266056972E+00 1.271134421E+00
6.813000E+10 1.000E+17 300 2.100E-4 1.270044438E+00 1.273673256E+00
1.000000E+11 1.000E+17 300 2.100E-4 1.274078631E+00 1.276608498E+00
1.468000E+11 1.000E+17 300 2.100E-4 1.278481545E+00 1.280134337E+00
2.154000E+11 1.000E+17 300 2.100E-4 1.282583596E+00 1.283666703E+00
3.162000E+11 1.000E+17 300 2.100E-4 1.286560953E+00 1.287287741E+00
4.642000E+11 1.000E+17 300 2.100E-4 1.290596806E+00 1.291098610E+00
6.813000E+11 1.000E+17 300 2.100E-4 1.294491733E+00 1.295123312E+00
1.000000E+12 1.000E+17 300 2.100E-4 1.298754579E+00 1.299344162E+00
1.468000E+12 1.000E+17 300 2.100E-4 1.303339640E+00 1.303843000E+00
2.154000E+12 1.000E+17 300 2.100E-4 1.308495484E+00 1.308897499E+00
3.162000E+12 1.000E+17 300 2.100E-4 1.294406497E+00 1.294747191E+00
4.642000E+12 1.000E+17 300 2.100E-4 1.311708214E+00 1.311964645E+00
6.813000E+12 1.000E+17 300 2.100E-4 1.326958512E+00 1.327271048E+00
1.000000E+13 1.000E+17 300 2.100E-4 1.332974667E+00 1.333220763E+00
