N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 1.778E+15 340 2.400E-4 1.008623223E+00 1.009259597E+00
1.468000E+10 1.778E+15 340 2.400E-4 1.009068833E+00 1.007729432E+00
2.154000E+10 1.778E+15 340 2.400E-4 1.009105692E+00 1.007730994E+00
3.162000E+10 1.778E+15 340 2.400E-4 1.009444734E+00 1.009462508E+00
4.642000E+10 1.778E+15 340 2.400E-4 1.007517844E+00 1.009474406E+00
6.813000E+10 1.778E+15 340 2.400E-4 1.009526541E+00 1.009580776E+00
1.000000E+11 1.778E+15 340 2.400E-4 1.009683671E+00 1.009706277E+00
1.468000E+11 1.778E+15 340 2.400E-4 1.010454953E+00 1.007783297E+00
2.154000E+11 1.778E+15 340 2.400E-4 1.011569240E+00 1.011871707E+00
3.162000E+11 1.778E+15 340 2.400E-4 1.012481772E+00 1.012628148E+00
4.642000E+11 1.778E+15 340 2.400E-4 1.008454933E+00 1.008569275E+00
6.813000E+11 1.778E+15 340 2.400E-4 1.023519365E+00 1.023451701E+00
1.000000E+12 1.778E+15 340 2.400E-4 1.048701232E+00 1.048708223E+00
1.468000E+12 1.778E+15 340 2.400E-4 1.097874406E+00 1.097895913E+00
2.154000E+12 1.778E+15 340 2.400E-4 1.106833778E+00 1.106844477E+00
3.162000E+12 1.778E+15 340 2.400E-4 1.108293769E+00 1.013312015E+00
4.642000E+12 1.778E+15 340 2.400E-4 1.118170326E+00 1.118197301E+00
6.813000E+12 1.778E+15 340 2.400E-4 1.124698528E+00 1.124713855E+00
1.000000E+13 1.778E+15 340 2.400E-4 1.129290635E+00 1.129303947E+00
