fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 rmsre 
00D1 51614 339.26 34.175 1.000000000E+00 1.000000000E-03 4.695195443E-09 5.586940856E+19 1.623292390E+00 3.095563291E-06 5.170639961E-01 
00D2 51724 339.41 34.16 1.000000000E+00 1.000000000E-03 4.611306197E-09 6.977691390E+19 1.615363373E+00 3.040769993E-06 5.173370687E-01 
00D3 51818 339.5 34.151 1.000000000E+00 1.286158878E-03 1.816861843E-18 4.210266001E+13 1.141048632E+01 1.859696213E-05 6.879188845E-07 
00D4 51902 339.63 34.138 1.000000000E+00 1.000000000E-03 4.736806418E-09 6.654912030E+19 1.617616697E+00 3.095369063E-06 5.160202911E-01 
00D5 51990 339.66 34.135 1.000000000E+00 1.000000000E-03 4.867242999E-09 9.341338069E+19 1.617882887E+00 3.105208008E-06 5.158332480E-01 
00D6 52072 339.71 34.13 1.000000000E+00 8.719037862E-01 3.936176434E-08 2.249182003E+18 1.223804066E+01 4.505294962E-04 3.307654461E-02 
00D7 52160 339.76 34.125 1.000000000E+00 8.472483350E-01 3.876640926E-08 1.212017941E+18 1.010039398E+01 3.533475642E-04 2.527239175E-01 
00D8 52250 339.81 34.12 1.000000000E+00 8.537414780E-01 3.914615954E-08 7.738960874E+19 1.013498504E+01 3.545206315E-04 2.525961822E-01 
00D9 52336 339.85 34.116 1.000000000E+00 8.676413130E-01 3.974010947E-08 1.197340576E+18 1.197767953E+01 4.399053542E-04 4.508525293E-02 
0D10 52422 339.86 34.115 1.000000000E+00 8.532096159E-01 3.937007668E-08 2.276632532E+18 1.014352638E+01 3.552688085E-04 2.530820771E-01 
0D11 52506 339.89 34.112 1.000000000E+00 8.610522324E-01 3.979058345E-08 2.296666289E+18 1.194205547E+01 4.379597634E-04 3.215222061E-02 
0D12 52596 339.91 34.11 1.000000000E+00 8.544490258E-01 3.957887147E-08 1.108490137E+19 1.016664724E+01 3.564835816E-04 2.534436431E-01 
0D13 52690 339.93 34.108 1.000000000E+00 8.509292230E-01 3.957345415E-08 4.975526677E+08 1.006384295E+01 3.514935629E-04 2.518488699E-01 
0D14 52794 339.88 34.113 1.000000000E+00 1.000000000E-03 8.549877844E-09 5.961101443E+19 1.661104573E+00 3.584267474E-06 5.256679053E-01 
0D15 52906 339.73 34.128 1.000000000E+00 8.898757938E-01 4.152309538E-08 3.040082497E+05 1.050852477E+01 3.698720151E-04 2.561679413E-01 
0D16 52990 339.84 34.117 1.000000000E+00 8.901465799E-01 4.199679870E-08 8.474064941E+17 1.222258762E+01 4.499712008E-04 3.247597575E-02 
0D17 53080 339.93 34.108 1.000000000E+00 1.038407362E+00 4.394286412E-08 2.513224780E+18 1.107090258E+01 3.952495532E-04 2.668059856E-01 
