T d154 d184 d214 d244
d 150 180 210 240
290 1.236941573E+00 1.236984739E+00 1.236603314E+00 1.236590329E+00
295 1.235249636E+00 1.235367422E+00 1.235204436E+00 1.235018532E+00
300 1.234917327E+00 1.235005321E+00 1.234875278E+00 1.234685874E+00
305 1.235336623E+00 1.235399200E+00 1.235308855E+00 1.235158255E+00
310 1.236397928E+00 1.236206462E+00 1.236320148E+00 1.236301178E+00
315 1.237642472E+00 1.237424557E+00 1.237454621E+00 1.237447958E+00
320 1.239389060E+00 1.238672285E+00 1.239054012E+00 1.239008575E+00
325 1.240952160E+00 1.240538615E+00 1.240355960E+00 1.240205211E+00
330 1.241833924E+00 1.241110084E+00 1.240653685E+00 1.240320134E+00
335 1.241513137E+00 1.240051605E+00 1.239393572E+00 1.238614119E+00
340 1.238186260E+00 1.235685447E+00 1.234207744E+00 1.232552678E+00
