T d154 d184 d214 d244
d 150 180 210 240
290 1.211821117E+00 1.208637674E+00 1.205549457E+00 1.203236128E+00
295 1.212931852E+00 1.210015725E+00 1.207356137E+00 1.204965244E+00
300 1.215056076E+00 1.212215176E+00 1.209720451E+00 1.207267941E+00
305 1.217430918E+00 1.214592592E+00 1.212120563E+00 1.209611570E+00
310 1.219917777E+00 1.216771515E+00 1.214303024E+00 1.211857275E+00
315 1.221916510E+00 1.218506027E+00 1.215640292E+00 1.213099164E+00
320 1.223936629E+00 1.219832956E+00 1.216834349E+00 1.213837112E+00
325 1.225059070E+00 1.220700159E+00 1.216804643E+00 1.213203124E+00
330 1.224197811E+00 1.218859432E+00 1.214053041E+00 1.209652235E+00
335 1.220245943E+00 1.213208143E+00 1.207356683E+00 1.201752303E+00
340 1.212277833E+00 1.199151539E+00 1.191148456E+00 1.183550570E+00
