T d154 d184 d214 d244
d 150 180 210 240
290 1.211731597E+00 1.208498758E+00 1.205393586E+00 1.203039991E+00
295 1.212853769E+00 1.209908818E+00 1.207206181E+00 1.204780122E+00
300 1.214987394E+00 1.212119011E+00 1.209565166E+00 1.207090361E+00
305 1.217368724E+00 1.214502970E+00 1.211961258E+00 1.209432860E+00
310 1.219859322E+00 1.216684585E+00 1.214131337E+00 1.211660013E+00
315 1.221857924E+00 1.218415813E+00 1.215508684E+00 1.212855430E+00
320 1.223875905E+00 1.219738586E+00 1.216691025E+00 1.213601075E+00
325 1.224991363E+00 1.220590239E+00 1.216638697E+00 1.212966375E+00
330 1.224111795E+00 1.218717679E+00 1.213837463E+00 1.209343741E+00
335 1.220122665E+00 1.213004079E+00 1.207046926E+00 1.201310282E+00
340 1.212106997E+00 1.198812187E+00 1.190637495E+00 1.182827505E+00
