N_B T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.500000000E+01 1.027113600E-02 8.495940000E-03 3.823254000E-03 -6.311517000E-03 -2.618356500E-02 -6.097467200E-02 -1.132803370E-01 -1.073846000E-01 -2.941388000E-02 7.477382000E-03 1.128340000E-02
1.600000000E+01 3.188952000E-02 3.135744800E-02 3.093439800E-02 3.079663900E-02 3.040106800E-02 2.997120600E-02 2.951630100E-02 2.837438000E-02 2.630848600E-02 2.277028100E-02 1.600152800E-02
1.700000000E+01 6.939716000E-02 6.854842000E-02 6.727469200E-02 6.611702800E-02 6.442272600E-02 6.274071000E-02 6.171062200E-02 6.051721900E-02 5.914283300E-02 5.919964200E-02 5.931599700E-02
1.549996187E+01 2.244649400E-02 2.240703000E-02 2.234589000E-02 2.149394800E-02 1.967403600E-02 1.613917300E-02 9.036605000E-03 -3.979085000E-03 -2.640841200E-02 -6.289122600E-02 -1.145479830E-01
1.649996187E+01 5.589975200E-02 5.446937500E-02 5.338218100E-02 5.185328900E-02 5.044528200E-02 4.951072300E-02 4.844516700E-02 4.758589500E-02 4.719637600E-02 4.657758500E-02 4.591673100E-02
1.674996808E+01 6.399842900E-02 6.281397300E-02 6.178823900E-02 6.015163400E-02 5.852065400E-02 5.739177000E-02 5.612458600E-02 5.509718100E-02 5.472957800E-02 5.420720600E-02 5.402681000E-02
1.624993176E+01 4.324133600E-02 4.205807700E-02 4.084560100E-02 4.005641100E-02 3.915963600E-02 3.839097500E-02 3.803338800E-02 3.732204300E-02 3.650712700E-02 3.562650900E-02 3.365341700E-02
1.574996808E+01 2.621248300E-02 2.653636900E-02 2.646736200E-02 2.630969900E-02 2.545937000E-02 2.466663700E-02 2.304886000E-02 1.875482100E-02 1.174405600E-02 -2.400465000E-03 -2.374488000E-02
1.524993176E+01 1.710662500E-02 1.688067900E-02 1.560796600E-02 1.265535500E-02 6.442481000E-03 -5.521708000E-03 -2.755784800E-02 -6.404747300E-02 -1.170862870E-01 -1.173840770E-01 -3.950588600E-02
