X Y Yfit
1.7300000E-2 2.2250000E-5 2.8345733E-5
3.7600000E-2 6.5850000E-5 6.5214383E-5
5.7600000E-2 1.1236000E-4 1.0576794E-4
7.7000000E-2 1.4000000E-4 1.4957491E-4
9.8000000E-2 2.1720000E-4 2.0253062E-4
1.1820000E-1 2.7780000E-4 2.5952855E-4
1.3850000E-1 3.4550000E-4 3.2349946E-4
1.5840000E-1 4.1980000E-4 3.9346966E-4
1.7870000E-1 5.0290000E-4 4.7310599E-4
1.9910000E-1 5.9460000E-4 5.6250936E-4
2.1910000E-1 6.9570000E-4 6.6033538E-4
2.3920000E-1 8.0720000E-4 7.6997404E-4
2.5570000E-1 9.2870000E-4 8.6937298E-4
2.7950000E-1 1.0621000E-3 1.0294218E-3
2.9920000E-1 1.2050000E-3 1.1785660E-3
3.1970000E-1 1.3640000E-3 1.3519193E-3
3.3960000E-1 1.5400000E-3 1.5403039E-3
3.5970000E-1 1.7340000E-3 1.7538384E-3
3.7990000E-1 1.9520000E-3 1.9965488E-3
4.0030000E-1 2.2020000E-3 2.2777410E-3
4.2060000E-1 2.5020000E-3 2.6067668E-3
4.4090000E-1 2.8820000E-3 3.0099432E-3
4.6100000E-1 3.3970000E-3 3.5305494E-3
4.8090000E-1 4.1590000E-3 4.2574873E-3
5.0140000E-1 5.3690000E-3 5.4101360E-3
5.2110000E-1 7.3180000E-3 7.2059775E-3
5.4150000E-1 1.0399000E-2 1.0234918E-2
5.6160000E-1 1.4940000E-2 1.4871120E-2
5.8160000E-1 2.1300000E-2 2.1415835E-2
