Fe nFsrh nFBsrh dnsrh nF nFB dn
1.000000E+10 1.168416029E+00 1.264409181E+0 -9.599315200E-02 1.168416029E+00 1.264409181E+0 -9.599315200E-02
1.468000E+10 1.168509010E+00 1.254953549E+0 -8.644453900E-02 1.168509010E+00 1.254953549E+0 -8.644453900E-02
2.154000E+10 1.168645299E+00 1.245832446E+0 -7.718714700E-02 1.168645299E+00 1.245832446E+0 -7.718714700E-02
3.162000E+10 1.168844928E+00 1.237013759E+0 -6.816883100E-02 1.168844928E+00 1.237013759E+0 -6.816883100E-02
4.642000E+10 1.169137075E+00 1.228497297E+0 -5.936022200E-02 1.169137075E+00 1.228497297E+0 -5.936022200E-02
6.813000E+10 1.169564002E+00 1.220280296E+0 -5.071629400E-02 1.169564002E+00 1.220280296E+0 -5.071629400E-02
1.000000E+11 1.170186648E+00 1.212346413E+0 -4.215976500E-02 1.170186648E+00 1.212346413E+0 -4.215976500E-02
1.468000E+11 1.171092064E+00 1.204685094E+0 -3.359303000E-02 1.171092064E+00 1.204685094E+0 -3.359303000E-02
2.154000E+11 1.171656288E+00 1.197299609E+0 -2.564332100E-02 1.171656288E+00 1.197299609E+0 -2.564332100E-02
3.162000E+11 1.171822269E+00 1.190163460E+0 -1.834119100E-02 1.171822269E+00 1.190163460E+0 -1.834119100E-02
4.642000E+11 1.172044401E+00 1.183276036E+0 -1.123163500E-02 1.172044401E+00 1.183276036E+0 -1.123163500E-02
6.813000E+11 1.172331376E+00 1.176634666E+0 -4.303290000E-03 1.172331376E+00 1.176634666E+0 -4.303290000E-03
1.000000E+12 1.172685925E+00 1.170225732E+0 2.460193000E-03 1.172685925E+00 1.170225732E+0 2.460193000E-03
1.468000E+12 1.173100894E+00 1.164040333E+0 9.060561000E-03 1.173100894E+00 1.164040333E+0 9.060561000E-03
2.154000E+12 1.173351341E+00 1.158080753E+0 1.527058800E-02 1.173351341E+00 1.158080753E+0 1.527058800E-02
3.162000E+12 1.173761792E+00 1.152325279E+0 2.143651300E-02 1.173761792E+00 1.152325279E+0 2.143651300E-02
4.642000E+12 1.174207962E+00 1.146773119E+0 2.743484300E-02 1.174207962E+00 1.146773119E+0 2.743484300E-02
6.813000E+12 1.178978088E+00 1.141421829E+0 3.755625900E-02 1.178978088E+00 1.141421829E+0 3.755625900E-02
1.000000E+13 1.184674391E+00 1.136260167E+0 4.841422400E-02 1.184674391E+00 1.136260167E+0 4.841422400E-02
