Fe nFsrh nFBsrh dnsrh nF nFB dn
1.000000E+10 1.156788216E+00 1.083899012E+0 7.288920400E-02 1.156788216E+00 1.083899012E+0 7.288920400E-02
1.468000E+10 1.156837605E+00 1.081083344E+0 7.575426100E-02 1.156837605E+00 1.081083344E+0 7.575426100E-02
2.154000E+10 1.156907806E+00 1.078364332E+0 7.854347400E-02 1.156907806E+00 1.078364332E+0 7.854347400E-02
3.162000E+10 1.157010155E+00 1.075732373E+0 8.127778200E-02 1.157010155E+00 1.075732373E+0 8.127778200E-02
4.642000E+10 1.157158915E+00 1.073187398E+0 8.397151700E-02 1.157158915E+00 1.073187398E+0 8.397151700E-02
6.813000E+10 1.157371877E+00 1.070728603E+0 8.664327400E-02 1.157371877E+00 1.070728603E+0 8.664327400E-02
1.000000E+11 1.157675046E+00 1.068351139E+0 8.932390700E-02 1.157675046E+00 1.068351139E+0 8.932390700E-02
1.468000E+11 1.158099648E+00 1.066051896E+0 9.204775200E-02 1.158099648E+00 1.066051896E+0 9.204775200E-02
2.154000E+11 1.158684795E+00 1.063831937E+0 9.485285800E-02 1.158684795E+00 1.063831937E+0 9.485285800E-02
3.162000E+11 1.161623599E+00 1.061683384E+0 9.994021500E-02 1.161623599E+00 1.061683384E+0 9.994021500E-02
4.642000E+11 1.165703573E+00 1.059606149E+0 1.060974240E-01 1.165703573E+00 1.059606149E+0 1.060974240E-01
6.813000E+11 1.169899690E+00 1.057599545E+0 1.123001450E-01 1.169899690E+00 1.057599545E+0 1.123001450E-01
1.000000E+12 1.171742445E+00 1.055659584E+0 1.160828610E-01 1.171742445E+00 1.055659584E+0 1.160828610E-01
1.468000E+12 1.181032463E+00 1.053783704E+0 1.272487590E-01 1.181032463E+00 1.053783704E+0 1.272487590E-01
2.154000E+12 1.187699162E+00 1.051972743E+0 1.357264190E-01 1.187699162E+00 1.051972743E+0 1.357264190E-01
3.162000E+12 1.192476605E+00 1.050220255E+0 1.422563500E-01 1.192476605E+00 1.050220255E+0 1.422563500E-01
4.642000E+12 1.194877259E+00 1.048526145E+0 1.463511140E-01 1.194877259E+00 1.048526145E+0 1.463511140E-01
6.813000E+12 1.200030737E+00 1.046889830E+0 1.531409070E-01 1.200030737E+00 1.046889830E+0 1.531409070E-01
1.000000E+13 1.202669779E+00 1.045308041E+0 1.573617380E-01 1.202669779E+00 1.045308041E+0 1.573617380E-01
