True_Labels;Predicted_Values
10.66651798;10.635942
12.66651798;12.267875
13.66651798;13.680685
11.33243846;11.174158
12.16731733;12.068317
12.0;11.908445
11.16731733;11.081218
11.83314711;11.85705
11.66651798;11.700321
12.16731733;12.193072
10.66651798;11.065063
10.49968708;10.478145
14.0;13.952091
13.83314711;13.8732395
13.66651798;13.643176
12.33243846;12.350101
11.0;11.168751
12.16731733;12.098464
10.33243846;10.366572
12.66651798;12.668923
10.0;10.097641
11.66651798;11.464588
11.16731733;11.202785
10.66651798;10.53966
12.83314711;12.873308
11.0;11.015125
12.0;12.006419
11.33243846;11.480693
10.66651798;10.708102
11.33243846;11.404525
11.16731733;11.1673765
13.49968708;13.466131
10.16731733;10.168154
10.83314711;10.784769
10.49968708;10.527813
11.83314711;11.831213
13.83314711;13.873586
11.66651798;11.548936
12.83314711;12.741036
10.66651798;10.639213
10.66651798;10.70345
13.0;13.00735
10.66651798;10.646415
11.83314711;11.835368
12.83314711;12.843476
10.16731733;10.292296
14.0;13.992053
13.66651798;13.710336
10.49968708;10.497232
10.16731733;10.263081
12.83314711;12.765005
10.16731733;10.226521
12.0;11.973574
14.0;13.965333
10.33243846;10.378679
11.83314711;11.950324
11.33243846;11.312055
12.66651798;12.633238
12.83314711;12.8186655
11.0;11.12475
12.66651798;12.67494
13.33243846;13.3438
13.16731733;13.14291
12.33243846;12.108257
10.83314711;10.94563
13.16731733;13.169937
13.83314711;13.86968
10.33243846;10.157704
12.16731733;12.196306
10.0;10.101521
14.0;13.998344
12.16731733;12.157836
13.0;13.0079155
12.16731733;12.180405
13.33243846;13.340095
13.83314711;13.878643
13.66651798;13.710822
10.83314711;10.872675
10.49968708;10.409833
10.83314711;10.709884
10.83314711;10.92732
11.49968708;11.535564
12.0;11.996724
11.49968708;11.440238
11.33243846;11.135997
13.66651798;13.667269
13.66651798;13.667835
13.0;12.973314
11.66651798;11.648561
12.66651798;12.691688
10.0;10.087483
13.16731733;13.142861
13.0;13.005
10.49968708;10.464105
12.16731733;11.685506
12.33243846;12.322187
13.83314711;13.8814745
10.49968708;10.534717
13.33243846;13.3360195
13.16731733;13.1980295
12.66651798;12.694116
11.83314711;11.846322
11.66651798;11.667656
14.0;13.934945
11.49968708;11.3841715
13.16731733;13.140188
12.83314711;12.830385
10.33243846;10.337802
13.66651798;13.645363
10.33243846;10.460703
12.16731733;12.243455
12.16731733;12.14163
12.16731733;12.026544
12.49968708;12.5596285
12.16731733;12.139253
13.49968708;13.511071
10.16731733;10.439855
11.33243846;11.398436
13.0;13.010479
11.83314711;11.808682
12.66651798;12.63967
11.16731733;11.200101
10.16731733;10.376842
13.33243846;13.343926
12.49968708;12.488167
10.33243846;10.347611
11.0;11.109874
13.33243846;13.34591
13.0;13.07208
12.0;11.890644
11.16731733;11.027885
13.83314711;13.830621
13.16731733;13.11527
13.66651798;13.68752
12.66651798;12.640081
12.66651798;12.691628
12.16731733;12.13782
14.0;13.909842
13.49968708;13.472886
12.33243846;12.254679
10.66651798;10.755591
13.16731733;13.1493
10.49968708;10.570868
10.0;10.333625
10.83314711;10.341888
13.0;12.987759
11.49968708;11.504583
11.66651798;11.582872
11.16731733;11.233341
12.83314711;12.874561
10.33243846;10.409448
11.66651798;11.4501295
10.0;10.163802
12.33243846;12.237122
11.33243846;11.405916
10.33243846;10.617355
11.66651798;11.7422285
13.49968708;13.503901
10.33243846;10.442724
12.49968708;12.239942
12.33243846;11.698663
12.66651798;12.177098
