True_Labels;Predicted_Values
12.0;10.823182
13.49968708;13.504763
10.66651798;10.737088
12.16731733;12.11991
13.66651798;13.660461
13.0;12.999346
12.0;11.8808775
12.16731733;12.05775
10.66651798;10.670365
13.16731733;13.074012
12.33243846;12.368553
10.33243846;10.643922
12.49968708;12.487761
11.33243846;11.310662
12.33243846;12.416664
13.33243846;13.302101
10.33243846;10.328755
10.16731733;10.345697
13.83314711;13.780575
13.66651798;13.69159
10.0;10.083872
12.16731733;12.190645
12.33243846;12.267246
11.33243846;11.461348
10.33243846;11.676581
10.16731733;11.474738
13.33243846;13.306546
13.66651798;13.571854
14.0;13.9989
13.0;13.002911
12.0;11.997406
12.83314711;12.7599325
13.33243846;13.376327
11.0;10.931774
12.0;12.020071
10.0;10.614193
13.66651798;13.635983
10.83314711;10.637906
10.33243846;10.340045
12.83314711;12.852816
13.33243846;13.307304
10.0;10.047749
12.83314711;12.819093
10.83314711;11.124683
10.0;10.086056
12.83314711;12.671825
10.66651798;10.581491
13.83314711;13.836516
13.83314711;13.801075
13.33243846;13.275096
12.16731733;12.663976
14.0;13.890991
10.16731733;10.2782955
10.33243846;10.339084
11.0;11.025306
10.83314711;10.865682
12.33243846;12.294661
11.49968708;11.490931
11.0;10.984365
11.83314711;11.848957
10.16731733;11.068574
13.16731733;13.155587
12.83314711;12.8330965
10.66651798;10.678422
14.0;13.968879
13.49968708;13.48574
13.0;13.005145
11.66651798;11.66017
13.16731733;13.123396
12.66651798;12.80504
12.49968708;12.505573
13.33243846;13.345415
13.83314711;13.8305435
13.49968708;13.550306
12.66651798;12.670072
13.33243846;13.30836
12.66651798;12.663035
12.49968708;12.507134
12.49968708;12.301454
10.33243846;10.255494
13.16731733;13.198756
10.83314711;10.899012
10.0;10.11885
13.16731733;12.574955
12.16731733;12.201089
12.16731733;12.189241
13.83314711;13.840649
10.33243846;10.452947
14.0;13.977872
12.33243846;12.320155
12.0;11.994039
13.0;13.012921
14.0;13.833548
11.49968708;11.512176
10.33243846;10.335518
13.16731733;13.166215
10.83314711;10.931035
10.16731733;10.079762
11.0;11.095029
12.49968708;12.573148
12.16731733;12.063296
13.49968708;13.515082
12.16731733;12.160368
13.16731733;13.183808
13.83314711;13.829379
12.0;11.979897
12.0;11.993303
14.0;13.937836
10.49968708;10.469261
11.16731733;11.2500105
10.83314711;10.824524
11.66651798;11.636515
12.0;12.021411
12.0;12.183877
11.0;11.029762
10.33243846;10.395778
13.66651798;13.5968075
10.49968708;10.87199
11.83314711;11.791405
13.0;13.030117
14.0;13.996675
11.33243846;11.383484
13.66651798;13.707943
13.49968708;13.466738
10.33243846;10.317239
10.49968708;10.5840435
11.66651798;11.679529
13.83314711;13.766398
13.33243846;13.345194
12.33243846;12.254654
13.66651798;13.697709
12.0;12.058056
13.49968708;13.501188
12.83314711;12.893911
14.0;13.966551
14.0;13.971699
13.83314711;13.828955
13.49968708;13.566115
11.16731733;11.190536
13.0;12.979406
12.66651798;12.585958
13.0;13.043979
11.66651798;11.515179
12.66651798;12.574821
12.0;12.130506
12.0;10.585295
13.83314711;13.819334
10.33243846;10.463812
10.33243846;10.796069
10.33243846;10.160717
13.66651798;13.676922
10.66651798;10.60913
11.49968708;11.581226
12.16731733;12.217406
12.49968708;12.459066
11.66651798;11.753404
12.16731733;12.059798
10.33243846;10.42057
11.49968708;11.505059
14.0;13.881858
11.49968708;11.637263
11.66651798;11.666482
13.0;13.006127
12.33243846;12.334362
10.83314711;10.795157
11.16731733;11.153765
13.16731733;13.141087
10.83314711;10.796213
12.49968708;12.464141
12.0;12.052417
11.66651798;11.509527
13.66651798;13.610503
13.16731733;13.181732
12.16731733;12.018356
10.49968708;11.751184
12.33243846;12.139036
10.16731733;10.171667
12.33243846;12.328731
13.83314711;13.869899
13.33243846;13.350039
12.83314711;12.82813
13.49968708;13.509971
13.33243846;13.378357
13.0;13.006545
11.0;10.919028
14.0;13.919278
11.33243846;11.367442
13.83314711;13.7210655
13.66651798;13.660053
11.16731733;11.23234
11.83314711;11.948218
11.0;10.956488
12.83314711;12.801244
11.16731733;11.06124
13.16731733;13.102365
10.16731733;10.18954
11.49968708;11.6347065
12.83314711;12.799227
12.66651798;12.692111
10.0;10.260523
12.33243846;12.298682
10.0;10.273196
14.0;13.932591
10.0;10.193103
12.16731733;12.244271
