N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.075907792E+00 1.069740655E+00 1.061403344E+00 1.051919950E+00
1.600000000E+01 1.258831234E+00 1.258444516E+00 1.258060601E+00 1.258179160E+00
1.700000000E+01 1.308016809E+00 1.308311503E+00 1.308425854E+00 1.308151017E+00
1.549996187E+01 1.226767694E+00 1.225199732E+00 1.223956605E+00 1.222426808E+00
1.649996187E+01 1.277374447E+00 1.277246604E+00 1.276969350E+00 1.277000203E+00
1.674996808E+01 1.289499842E+00 1.289611747E+00 1.289470268E+00 1.289222567E+00
1.624993176E+01 1.268985148E+00 1.268726939E+00 1.268532658E+00 1.268508026E+00
1.574996808E+01 1.244839007E+00 1.244205199E+00 1.243773266E+00 1.243436612E+00
1.524993176E+01 1.188914738E+00 1.185667008E+00 1.181705746E+00 1.177437143E+00
