N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 3.705200000E-05 3.124300000E-05 2.751300000E-05 2.514900000E-05
1.600000000E+01 1.468740000E-04 1.380430000E-04 1.328750000E-04 1.293890000E-04
1.700000000E+01 5.650910000E-04 5.653200000E-04 5.636130000E-04 5.636270000E-04
1.549996187E+01 7.876300000E-05 6.948400000E-05 6.338800000E-05 5.976900000E-05
1.649996187E+01 2.815340000E-04 2.772310000E-04 2.751290000E-04 2.739090000E-04
1.674996808E+01 4.012470000E-04 3.997400000E-04 3.985320000E-04 3.982640000E-04
1.624993176E+01 1.988750000E-04 1.920150000E-04 1.885790000E-04 1.865590000E-04
1.574996808E+01 1.107370000E-04 1.001530000E-04 9.376900000E-05 8.997000000E-05
1.524993176E+01 5.422900000E-05 4.685800000E-05 4.225600000E-05 3.907100000E-05
