Ew Nt
4.5102584E-1 -3.6188238E+15
4.4828167E-1 -2.9981064E+15
4.4553749E-1 -2.4499761E+15
4.4279331E-1 -2.0429430E+15
4.4004912E-1 -1.8021411E+15
4.3730495E-1 -1.6915954E+15
4.3456077E-1 -1.6284562E+15
4.3181659E-1 -1.5261285E+15
4.2907241E-1 -1.3393282E+15
4.2632823E-1 -1.0785032E+15
4.2358405E-1 -7.8689093E+14
4.2083987E-1 -5.0558521E+14
4.1809570E-1 -2.5588520E+14
4.1535152E-1 -4.4341162E+13
4.1260733E-1 1.2562595E+14
4.0986316E-1 2.5012913E+14
4.0711898E-1 3.2919238E+14
4.0437480E-1 3.7029760E+14
4.0163062E-1 3.8581309E+14
3.9888644E-1 3.8744123E+14
3.9614226E-1 3.8393714E+14
3.9339808E-1 3.8348560E+14
3.9065390E-1 3.9589978E+14
3.8790972E-1 4.2986904E+14
3.8516555E-1 4.8666755E+14
3.8242137E-1 5.5686945E+14
3.7967719E-1 6.2486450E+14
3.7693301E-1 6.7876352E+14
3.7418883E-1 7.1780835E+14
3.7144465E-1 7.5135790E+14
3.6870047E-1 7.9103530E+14
3.6595629E-1 8.4303247E+14
3.6321211E-1 9.0605348E+14
3.6046794E-1 9.7469727E+14
3.5772376E-1 1.0441906E+15
3.5497958E-1 1.1128904E+15
3.5223540E-1 1.1819411E+15
3.4949122E-1 1.2536986E+15
3.4674704E-1 1.3306014E+15
3.4400286E-1 1.4149278E+15
3.4125868E-1 1.5088890E+15
3.3851450E-1 1.6144854E+15
3.3577032E-1 1.7330800E+15
3.3302615E-1 1.8649969E+15
3.3028197E-1 2.0094044E+15
3.2753779E-1 2.1644378E+15
3.2479361E-1 2.3273756E+15
3.2204943E-1 2.4947282E+15
3.1930525E-1 2.6622659E+15
3.1656107E-1 2.8250872E+15
3.1381689E-1 2.9777234E+15
3.1107271E-1 3.1142499E+15
3.0832853E-1 3.2283752E+15
3.0558436E-1 3.3136860E+15
3.0284018E-1 3.3643001E+15
3.0009600E-1 3.3759077E+15
2.9735182E-1 3.3464512E+15
2.9460764E-1 3.2750157E+15
2.9186346E-1 3.1578560E+15
2.8911928E-1 2.9823953E+15
2.8637510E-1 2.7229248E+15
2.8363092E-1 2.3437340E+15
2.8088674E-1 1.8135367E+15
2.7814257E-1 1.1276449E+15
2.7539839E-1 7.3878870E+14
