T d154 d184 d214 d244
d 150 180 210 240
290 2.224096900E-02 2.157354600E-02 2.271638000E-02 2.304567600E-02
295 2.134415000E-02 2.065133700E-02 2.175598000E-02 2.190848400E-02
300 1.975417300E-02 1.887153600E-02 1.978819800E-02 2.014891800E-02
305 1.564480800E-02 1.446036300E-02 1.519566100E-02 1.530991900E-02
310 7.261866000E-03 5.598159000E-03 6.104281000E-03 6.472694000E-03
315 -8.865175000E-03 -1.134045700E-02 -1.129327000E-02 -1.072254300E-02
320 -3.937381700E-02 -4.313125900E-02 -4.347350000E-02 -4.272266000E-02
325 -9.208940300E-02 -9.755629400E-02 -9.819667500E-02 -9.673324900E-02
330 -1.728573440E-01 -1.796717350E-01 -1.800772040E-01 -1.772584270E-01
335 -1.682650140E-01 -1.611515400E-01 -1.556063630E-01 -1.509685390E-01
340 -1.174562880E-01 -1.058687150E-01 -9.729869500E-02 -9.070687900E-02
