T d154 d184 d214 d244
d 150 180 210 240
290 2.664950800E-02 2.663032200E-02 2.591333800E-02 2.631525900E-02
295 2.660320700E-02 2.654143600E-02 2.583489200E-02 2.630865500E-02
300 2.589233800E-02 2.586590600E-02 2.515967300E-02 2.572541500E-02
305 2.465503500E-02 2.460895200E-02 2.388865600E-02 2.449949100E-02
310 2.220896100E-02 2.162856200E-02 2.127565300E-02 2.194271100E-02
315 1.765848500E-02 1.685748400E-02 1.642628500E-02 1.713932000E-02
320 8.231296000E-03 7.346645000E-03 6.463492000E-03 7.210071000E-03
325 -9.463696000E-03 -1.126257600E-02 -1.201029300E-02 -1.121053400E-02
330 -4.054982800E-02 -4.334328100E-02 -4.419215900E-02 -4.293849800E-02
335 -9.283528400E-02 -9.816994600E-02 -9.758116000E-02 -9.539233900E-02
340 -1.728434600E-01 -1.760079940E-01 -1.747759840E-01 -1.709700450E-01
