-9.0099330E-2 -1.5376950E-6
-5.9981350E-2 -1.0877870E-6
-2.9966350E-2 -6.0255460E-7
3.5098200E-4 3.4877420E-9
9.9282560E-3 2.3180630E-7
1.9987290E-2 5.0982610E-7
3.0007360E-2 8.6109230E-7
3.9982320E-2 1.2025230E-6
5.0014020E-2 1.6325900E-6
5.9943200E-2 2.1377180E-6
6.9997790E-2 2.7186030E-6
8.0007080E-2 3.3694740E-6
8.9981560E-2 4.1217770E-6
1.0002520E-1 4.9792520E-6
1.0998820E-1 5.9554640E-6
1.1999750E-1 7.0859170E-6
1.2998340E-1 8.3469590E-6
1.3996980E-1 9.7526700E-6
1.5003590E-1 1.1310430E-5
1.5998790E-1 1.3124300E-5
1.6999670E-1 1.5182890E-5
1.7997170E-1 1.7520400E-5
1.9000340E-1 2.0240060E-5
2.0000120E-1 2.3391140E-5
2.0998720E-1 2.7115150E-5
2.1995350E-1 3.1591860E-5
2.2990560E-1 3.7027700E-5
2.3998310E-1 4.3784500E-5
2.4992370E-1 5.2215420E-5
2.5993250E-1 6.2892240E-5
2.6995330E-1 7.6676660E-5
2.7995060E-1 9.4697690E-5
2.8994850E-1 1.1894880E-4
2.9998020E-1 1.5050620E-4
3.0994370E-1 1.9235650E-4
3.1994150E-1 2.4877370E-4
3.2993940E-1 3.2502860E-4
3.3997110E-1 4.2706540E-4
3.4995750E-1 5.6360550E-4
3.5997770E-1 7.4257560E-4
3.6992980E-1 9.7730200E-4
3.7996200E-1 1.2909770E-3
3.8993640E-1 1.6889590E-3
3.9994570E-1 2.1855120E-3
4.0998890E-1 2.7983640E-3
4.1996380E-1 3.5416560E-3
4.3001840E-1 4.4319010E-3
4.3994760E-1 5.4564700E-3
4.4992260E-1 6.6334980E-3
4.5998860E-1 7.9128610E-3
4.6994070E-1 9.3372090E-3
4.8000670E-1 1.0894550E-2
4.9000450E-1 1.2538640E-2
5.0001380E-1 1.4289300E-2
5.0997690E-1 1.6142520E-2
5.2002050E-1 1.8083200E-2
5.2997260E-1 2.0085870E-2
5.4003860E-1 2.2138940E-2
5.5002500E-1 2.4248780E-2
5.5998850E-1 2.6425820E-2
5.7005450E-1 2.8670640E-2
5.8002900E-1 3.0949060E-2
5.9003830E-1 3.3258180E-2
6.0001330E-1 3.5582940E-2
