N_Fe N_B T n_Fe n_Fe_SRH
1.000000E+10 5.623e+15 305 1.167997053E+00 1.173437835E+00
1.468000E+10 5.623e+15 305 1.170272856E+00 1.173455853E+00
2.154000E+10 5.623e+15 305 1.171299734E+00 1.173482096E+00
3.162000E+10 5.623e+15 305 1.172026717E+00 1.173520277E+00
4.642000E+10 5.623e+15 305 1.172554655E+00 1.173575652E+00
6.813000E+10 5.623e+15 305 1.172958023E+00 1.173655514E+00
1.000000E+11 5.623e+15 305 1.173293549E+00 1.173769851E+00
1.468000E+11 5.623e+15 305 1.173606466E+00 1.173931775E+00
2.154000E+11 5.623e+15 305 1.173935297E+00 1.174157512E+00
3.162000E+11 5.623e+15 305 1.174313692E+00 1.174465574E+00
4.642000E+11 5.623e+15 305 1.174770195E+00 1.174874110E+00
6.813000E+11 5.623e+15 305 1.175325311E+00 1.175396467E+00
1.000000E+12 5.623e+15 305 1.175984692E+00 1.176033464E+00
1.468000E+12 5.623e+15 305 1.176735531E+00 1.176768995E+00
2.154000E+12 5.623e+15 305 1.177378995E+00 1.177401909E+00
3.162000E+12 5.623e+15 305 1.184654370E+00 1.184844964E+00
4.642000E+12 5.623e+15 305 1.188072211E+00 1.188083978E+00
6.813000E+12 5.623e+15 305 1.188600998E+00 1.188609065E+00
1.000000E+13 5.623e+15 305 1.189080182E+00 1.189085726E+00
