N_Fe N_B T n_Fe n_Fe_SRH
1.000000E+10 5.623e+15 335 1.112057131E+00 1.117222618E+00
1.468000E+10 5.623e+15 335 1.113686515E+00 1.117258455E+00
2.154000E+10 5.623e+15 335 1.114851427E+00 1.117310923E+00
3.162000E+10 5.623e+15 335 1.115698037E+00 1.117397883E+00
4.642000E+10 5.623e+15 335 1.116441334E+00 1.117927403E+00
6.813000E+10 5.623e+15 335 1.118046144E+00 1.119081470E+00
1.000000E+11 5.623e+15 335 1.119980555E+00 1.120706273E+00
1.468000E+11 5.623e+15 335 1.122481962E+00 1.123082007E+00
2.154000E+11 5.623e+15 335 1.127323912E+00 1.127683397E+00
3.162000E+11 5.623e+15 335 1.131043453E+00 1.131302995E+00
4.642000E+11 5.623e+15 335 1.138623821E+00 1.138830451E+00
6.813000E+11 5.623e+15 335 1.141779963E+00 1.141881775E+00
1.000000E+12 5.623e+15 335 1.143503610E+00 1.143648880E+00
1.468000E+12 5.623e+15 335 1.151651997E+00 1.151722397E+00
2.154000E+12 5.623e+15 335 1.162205827E+00 1.162274621E+00
3.162000E+12 5.623e+15 335 1.164383687E+00 1.164417012E+00
4.642000E+12 5.623e+15 335 1.167779220E+00 1.167827643E+00
6.813000E+12 5.623e+15 335 1.175247613E+00 1.175326639E+00
1.000000E+13 5.623e+15 335 1.180654150E+00 1.180668566E+00
