N_Fe N_B T n_FeB n_FeB_SRH
1.000000E+10 5.623e+15 305 1.140898855E+00 1.145026653E+00
1.468000E+10 5.623e+15 305 1.142214008E+00 1.145053755E+00
2.154000E+10 5.623e+15 305 1.143145451E+00 1.145093684E+00
3.162000E+10 5.623e+15 305 1.143817028E+00 1.145151175E+00
4.642000E+10 5.623e+15 305 1.144322067E+00 1.145234700E+00
6.813000E+10 5.623e+15 305 1.144730831E+00 1.145354787E+00
1.000000E+11 5.623e+15 305 1.145098887E+00 1.145525510E+00
1.468000E+11 5.623e+15 305 1.145474145E+00 1.145765932E+00
2.154000E+11 5.623e+15 305 1.145898121E+00 1.146097865E+00
3.162000E+11 5.623e+15 305 1.146408256E+00 1.146545146E+00
4.642000E+11 5.623e+15 305 1.147033060E+00 1.147127021E+00
6.813000E+11 5.623e+15 305 1.147788890E+00 1.147853465E+00
1.000000E+12 5.623e+15 305 1.149190172E+00 1.149362984E+00
1.468000E+12 5.623e+15 305 1.153664679E+00 1.153813354E+00
2.154000E+12 5.623e+15 305 1.159499350E+00 1.159631954E+00
3.162000E+12 5.623e+15 305 1.161311846E+00 1.161327861E+00
4.642000E+12 5.623e+15 305 1.162068849E+00 1.162079884E+00
6.813000E+12 5.623e+15 305 1.162815480E+00 1.162823067E+00
1.000000E+13 5.623e+15 305 1.163501018E+00 1.163506245E+00
