fname time Tem kT_1 Voc Isc Pm Vm Im FF rmsre 
00L1 58778 319.35 36.306 2.153972771E-01 1.552191176E-04 1.241362649E-05 1.240654712E-01 1.005514667E-04 3.712900020E-01 0.000000000E+00 
00L2 58906 319.56 36.282 2.149218521E-01 1.548172414E-04 1.235269594E-05 1.245850144E-01 9.967230973E-05 3.712460592E-01 0.000000000E+00 
00L3 59008 319.65 36.272 2.151302139E-01 1.553088235E-04 1.238201719E-05 1.247311880E-01 9.980862050E-05 3.705901430E-01 0.000000000E+00 
00L4 59114 319.7 36.266 2.148138592E-01 1.548985294E-04 1.232791545E-05 1.248741982E-01 9.925826417E-05 3.704930410E-01 0.000000000E+00 
00L5 59206 319.74 36.261 2.146537758E-01 1.557520000E-04 1.236964931E-05 1.249962563E-01 9.950830519E-05 3.699859419E-01 0.000000000E+00 
00L6 59308 319.78 36.257 2.143864609E-01 1.549882353E-04 1.232793403E-05 1.247392218E-01 9.937264777E-05 3.710173452E-01 0.000000000E+00 
00L7 59412 319.8 36.255 2.147681286E-01 1.551138614E-04 1.233401643E-05 1.243859657E-01 9.967589250E-05 3.702406337E-01 0.000000000E+00 
00L8 59508 319.83 36.251 2.144236042E-01 1.547088235E-04 1.230104269E-05 1.239563779E-01 9.972580185E-05 3.708124015E-01 0.000000000E+00 
00L9 59608 319.85 36.249 2.147145603E-01 1.550088235E-04 1.231666817E-05 1.242447730E-01 9.963470780E-05 3.700627100E-01 0.000000000E+00 
0L10 59712 319.87 36.247 2.143821457E-01 1.547088235E-04 1.230082912E-05 1.244307099E-01 9.938312681E-05 3.708776723E-01 0.000000000E+00 
0L11 59814 320.08 36.223 1.857745781E-01 1.169613260E-04 7.860142687E-06 1.071709903E-01 7.398506232E-05 3.617444386E-01 0.000000000E+00 
0L12 59942 319.7 36.266 1.862893631E-01 1.169985294E-04 7.938991060E-06 1.075437900E-01 7.446538222E-05 3.642477284E-01 0.000000000E+00 
0L13 60044 319.76 36.259 1.866555374E-01 1.177088235E-04 8.003364278E-06 1.074805586E-01 7.511988921E-05 3.642693972E-01 0.000000000E+00 
0L14 60144 319.84 36.25 1.869490414E-01 1.186871508E-04 8.054258293E-06 1.079008399E-01 7.530326514E-05 3.629932974E-01 0.000000000E+00 
0L15 60242 319.89 36.244 1.883932629E-01 1.192059113E-04 8.157146376E-06 1.080485200E-01 7.615396854E-05 3.632244672E-01 0.000000000E+00 
0L16 60346 319.95 36.238 1.878250294E-01 1.195059113E-04 8.173352139E-06 1.081244271E-01 7.625887487E-05 3.641307510E-01 0.000000000E+00 
0L17 60444 319.95 36.238 1.885530663E-01 1.203088235E-04 8.259028764E-06 1.086612755E-01 7.667350785E-05 3.640809028E-01 0.000000000E+00 
0L18 60544 319.95 36.238 1.886450901E-01 1.215018182E-04 8.301735551E-06 1.090964928E-01 7.676366497E-05 3.621934664E-01 0.000000000E+00 
