N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 2.142460000E-04 1.764160000E-04 1.520560000E-04 1.353620000E-04
1.600000000E+01 3.088449000E-03 2.551063000E-03 2.188414000E-03 1.930295000E-03
1.700000000E+01 2.883698900E-02 2.662757400E-02 2.501416600E-02 2.376676000E-02
1.549996187E+01 8.540720000E-04 6.961770000E-04 5.928450000E-04 5.214710000E-04
1.649996187E+01 1.034477500E-02 8.984054000E-03 8.002124000E-03 7.278143000E-03
1.674996808E+01 1.779692200E-02 1.596493600E-02 1.459191100E-02 1.356294100E-02
1.624993176E+01 5.740583000E-03 4.844013000E-03 4.218000000E-03 3.764933000E-03
1.574996808E+01 1.632157000E-03 1.333089000E-03 1.134653000E-03 9.963820000E-04
1.524993176E+01 4.407650000E-04 3.612540000E-04 3.095460000E-04 2.742580000E-04
