N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.020760000E-04 8.445600000E-05 7.315300000E-05 6.544800000E-05
1.600000000E+01 1.547507000E-03 1.283192000E-03 1.107274000E-03 9.836620000E-04
1.700000000E+01 1.826770900E-02 1.687009300E-02 1.587918500E-02 1.513468600E-02
1.549996187E+01 4.127820000E-04 3.382330000E-04 2.897120000E-04 2.563430000E-04
1.649996187E+01 5.633755000E-03 4.894804000E-03 4.374727000E-03 3.999665000E-03
1.674996808E+01 1.037736100E-02 9.305697000E-03 8.524890000E-03 7.955948000E-03
1.624993176E+01 2.974500000E-03 2.515433000E-03 2.200888000E-03 1.977115000E-03
1.574996808E+01 8.001090000E-04 6.567160000E-04 5.624970000E-04 4.973490000E-04
1.524993176E+01 2.110640000E-04 1.738400000E-04 1.497020000E-04 1.332730000E-04
