N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 7.331000000E-06 7.038000000E-06 6.892000000E-06 6.814000000E-06
1.600000000E+01 1.147370000E-04 1.111700000E-04 1.093750000E-04 1.085110000E-04
1.700000000E+01 1.481029000E-03 1.469117000E-03 1.463136000E-03 1.458862000E-03
1.549996187E+01 2.974100000E-05 2.859400000E-05 2.799600000E-05 2.766200000E-05
1.649996187E+01 4.261050000E-04 4.182150000E-04 4.138710000E-04 4.114560000E-04
1.674996808E+01 8.035090000E-04 7.941980000E-04 7.878510000E-04 7.846570000E-04
1.624993176E+01 2.223590000E-04 2.167870000E-04 2.137930000E-04 2.121620000E-04
1.574996808E+01 5.865100000E-05 5.656100000E-05 5.554000000E-05 5.500100000E-05
1.524993176E+01 1.491600000E-05 1.431300000E-05 1.398700000E-05 1.381200000E-05
