N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 3.530500000E-05 2.993800000E-05 2.657500000E-05 2.435900000E-05
1.600000000E+01 5.588040000E-04 4.779780000E-04 4.259350000E-04 3.906820000E-04
1.700000000E+01 7.956704000E-03 7.472480000E-03 7.154622000E-03 6.931086000E-03
1.549996187E+01 1.446350000E-04 1.218500000E-04 1.072700000E-04 9.744000000E-05
1.649996187E+01 2.159815000E-03 1.927644000E-03 1.772642000E-03 1.666838000E-03
1.674996808E+01 4.195682000E-03 3.847134000E-03 3.607682000E-03 3.444955000E-03
1.624993176E+01 1.100203000E-03 9.587200000E-04 8.656600000E-04 8.023000000E-04
1.574996808E+01 2.840370000E-04 2.402720000E-04 2.122470000E-04 1.933640000E-04
1.524993176E+01 7.320800000E-05 6.179900000E-05 5.449800000E-05 4.962800000E-05
