N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.091410553E+00 1.097244420E+00 1.099320843E+00 1.097902155E+00
1.600000000E+01 1.272254810E+00 1.271781438E+00 1.271419838E+00 1.271058847E+00
1.700000000E+01 1.347620953E+00 1.347432965E+00 1.346038068E+00 1.346474611E+00
1.549996187E+01 1.234661792E+00 1.233617601E+00 1.234210963E+00 1.234271988E+00
1.649996187E+01 1.304461329E+00 1.304664960E+00 1.304754376E+00 1.304959318E+00
1.674996808E+01 1.325238540E+00 1.323752732E+00 1.324082356E+00 1.324285352E+00
1.624993176E+01 1.287901941E+00 1.287573507E+00 1.287626576E+00 1.287311562E+00
1.574996808E+01 1.255948843E+00 1.255144701E+00 1.254771263E+00 1.255333692E+00
1.524993176E+01 1.192246701E+00 1.194541260E+00 1.195034746E+00 1.194766486E+00
