N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.114949220E+00 1.117347445E+00 1.116990082E+00 1.114050296E+00
1.600000000E+01 1.275469867E+00 1.275185882E+00 1.274921594E+00 1.274610881E+00
1.700000000E+01 1.352668196E+00 1.352615127E+00 1.351285461E+00 1.351758836E+00
1.549996187E+01 1.239045214E+00 1.237952170E+00 1.238496567E+00 1.238520706E+00
1.649996187E+01 1.308427219E+00 1.308805031E+00 1.308985137E+00 1.309229129E+00
1.674996808E+01 1.329739511E+00 1.328414957E+00 1.328822717E+00 1.329060227E+00
1.624993176E+01 1.291411515E+00 1.291270096E+00 1.291421457E+00 1.291149165E+00
1.574996808E+01 1.259224770E+00 1.258568778E+00 1.258272884E+00 1.258872984E+00
1.524993176E+01 1.202607087E+00 1.202686560E+00 1.202602729E+00 1.201979329E+00
