N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.017352922E+00 1.015843595E+00 1.014736038E+00 1.013859695E+00
1.600000000E+01 1.257801468E+00 1.253800822E+00 1.250107390E+00 1.246612434E+00
1.700000000E+01 1.326055348E+00 1.322768084E+00 1.318827038E+00 1.317117776E+00
1.549996187E+01 1.194989491E+00 1.184056382E+00 1.175436782E+00 1.166931417E+00
1.649996187E+01 1.288586622E+00 1.285774167E+00 1.283148704E+00 1.280942359E+00
1.674996808E+01 1.306790021E+00 1.302226345E+00 1.299910354E+00 1.297832160E+00
1.624993176E+01 1.273640127E+00 1.270218256E+00 1.267402974E+00 1.264467560E+00
1.574996808E+01 1.236519435E+00 1.230698830E+00 1.225556094E+00 1.221595798E+00
1.524993176E+01 1.087567595E+00 1.066599965E+00 1.046433301E+00 1.027983904E+00
