N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.017647800E+00 1.016133585E+00 1.015097755E+00 1.014346071E+00
1.600000000E+01 1.264744066E+00 1.263260597E+00 1.262198585E+00 1.261361401E+00
1.700000000E+01 1.335878663E+00 1.334772597E+00 1.332805457E+00 1.332875027E+00
1.549996187E+01 1.219344917E+00 1.217619038E+00 1.218136233E+00 1.218373374E+00
1.649996187E+01 1.295624361E+00 1.294845129E+00 1.294261947E+00 1.294038481E+00
1.674996808E+01 1.315036722E+00 1.312578659E+00 1.312277959E+00 1.312087524E+00
1.624993176E+01 1.280061086E+00 1.278734445E+00 1.278088199E+00 1.277316937E+00
1.574996808E+01 1.247136322E+00 1.245371182E+00 1.244391707E+00 1.244576004E+00
1.524993176E+01 1.153467993E+00 1.156053187E+00 1.158337289E+00 1.160500253E+00
