N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.026514953E+00 1.036360245E+00 1.044588591E+00 1.048967680E+00
1.600000000E+01 1.266875542E+00 1.265790443E+00 1.265031849E+00 1.264417811E+00
1.700000000E+01 1.339154709E+00 1.338427909E+00 1.336719918E+00 1.336966663E+00
1.549996187E+01 1.224684815E+00 1.223479805E+00 1.224170175E+00 1.224391104E+00
1.649996187E+01 1.298036870E+00 1.297641181E+00 1.297347421E+00 1.297328050E+00
1.674996808E+01 1.317843708E+00 1.315773059E+00 1.315750006E+00 1.315749998E+00
1.624993176E+01 1.282212877E+00 1.281271896E+00 1.280923946E+00 1.280368348E+00
1.574996808E+01 1.249866971E+00 1.248530265E+00 1.247837594E+00 1.248209807E+00
1.524993176E+01 1.167800500E+00 1.171287516E+00 1.173362829E+00 1.174775987E+00
