T d154 d184 d214 d244
d 150 180 210 240
290 7.781790000E-04 6.562140000E-04 5.765280000E-04 5.216500000E-04
295 6.824380000E-04 5.775750000E-04 5.090460000E-04 4.620800000E-04
300 6.066250000E-04 5.185100000E-04 4.610570000E-04 4.220620000E-04
305 5.540190000E-04 4.810490000E-04 4.335440000E-04 4.018440000E-04
310 5.241620000E-04 4.652800000E-04 4.267180000E-04 4.005650000E-04
315 5.165980000E-04 4.695720000E-04 4.382890000E-04 4.166240000E-04
320 5.275820000E-04 4.887350000E-04 4.632440000E-04 4.450940000E-04
325 5.490000000E-04 5.156300000E-04 4.935290000E-04 4.771130000E-04
330 5.660140000E-04 5.336350000E-04 5.109210000E-04 4.970050000E-04
335 5.500430000E-04 5.145050000E-04 4.887590000E-04 4.750210000E-04
340 4.555130000E-04 4.122660000E-04 3.803190000E-04 3.656670000E-04
