T d154 d184 d214 d244
d 150 180 210 240
290 9.401200000E-05 9.217900000E-05 9.132800000E-05 9.099500000E-05
295 8.438900000E-05 8.275500000E-05 8.191200000E-05 8.153400000E-05
300 7.486600000E-05 7.342400000E-05 7.262600000E-05 7.232000000E-05
305 6.601200000E-05 6.473800000E-05 6.396900000E-05 6.371300000E-05
310 5.808200000E-05 5.708800000E-05 5.643500000E-05 5.613100000E-05
315 5.157200000E-05 5.080500000E-05 5.025700000E-05 4.996500000E-05
320 4.665600000E-05 4.591500000E-05 4.558200000E-05 4.535600000E-05
325 4.330300000E-05 4.272000000E-05 4.254500000E-05 4.243100000E-05
330 4.150700000E-05 4.108800000E-05 4.114700000E-05 4.128600000E-05
335 4.097400000E-05 4.098700000E-05 4.137500000E-05 4.194100000E-05
340 4.142000000E-05 4.227900000E-05 4.327700000E-05 4.454900000E-05
