T d154 d184 d214 d244
d 150 180 210 240
290 4.320576000E-03 3.576812000E-03 3.071125000E-03 2.708910000E-03
295 3.819960000E-03 3.191231000E-03 2.767378000E-03 2.467762000E-03
300 3.451579000E-03 2.933851000E-03 2.589100000E-03 2.349763000E-03
305 3.230737000E-03 2.812190000E-03 2.537567000E-03 2.352903000E-03
310 3.152492000E-03 2.824066000E-03 2.610647000E-03 2.467961000E-03
315 3.209810000E-03 2.956241000E-03 2.791188000E-03 2.679908000E-03
320 3.377168000E-03 3.173006000E-03 3.041270000E-03 2.949461000E-03
325 3.598612000E-03 3.418845000E-03 3.296804000E-03 3.201549000E-03
330 3.768295000E-03 3.570537000E-03 3.412778000E-03 3.301057000E-03
335 3.682422000E-03 3.414711000E-03 3.178691000E-03 3.002062000E-03
340 3.020748000E-03 2.620802000E-03 2.252226000E-03 1.968608000E-03
