T d154 d184 d214 d244
d 150 180 210 240
290 5.588040000E-04 4.779780000E-04 4.259350000E-04 3.906820000E-04
295 4.895550000E-04 4.196670000E-04 3.744910000E-04 3.439710000E-04
300 4.337270000E-04 3.745960000E-04 3.363390000E-04 3.107070000E-04
305 3.937970000E-04 3.444350000E-04 3.124190000E-04 2.912940000E-04
310 3.695880000E-04 3.294050000E-04 3.031060000E-04 2.853640000E-04
315 3.609630000E-04 3.285760000E-04 3.069790000E-04 2.920880000E-04
320 3.654940000E-04 3.385380000E-04 3.209170000E-04 3.084470000E-04
325 3.778410000E-04 3.548680000E-04 3.399340000E-04 3.290810000E-04
330 3.883520000E-04 3.669350000E-04 3.527590000E-04 3.446740000E-04
335 3.784000000E-04 3.568720000E-04 3.428750000E-04 3.371260000E-04
340 3.181480000E-04 2.950250000E-04 2.806770000E-04 2.781630000E-04
