T d154 d184 d214 d244
d 150 180 210 240
290 1.319207722E+00 1.314019646E+00 1.309602257E+00 1.307242962E+00
295 1.318641147E+00 1.313690889E+00 1.309498534E+00 1.307420915E+00
300 1.319082919E+00 1.314615083E+00 1.310466706E+00 1.308615897E+00
305 1.320555612E+00 1.316730978E+00 1.312447499E+00 1.310913926E+00
310 1.323004617E+00 1.319508171E+00 1.315400835E+00 1.313824022E+00
315 1.326206385E+00 1.322970085E+00 1.319084712E+00 1.317435501E+00
320 1.329981325E+00 1.326940135E+00 1.323072616E+00 1.321397179E+00
325 1.333958335E+00 1.331023829E+00 1.327370026E+00 1.325305637E+00
330 1.337925488E+00 1.334535279E+00 1.331196285E+00 1.329158540E+00
335 1.341899932E+00 1.338195396E+00 1.334535606E+00 1.332196154E+00
340 1.345305950E+00 1.341024986E+00 1.336981415E+00 1.334259235E+00
