T d154 d184 d214 d244
d 150 180 210 240
290 1.319061412E+00 1.313825151E+00 1.309357785E+00 1.306948245E+00
295 1.318507441E+00 1.313514392E+00 1.309277440E+00 1.307155211E+00
300 1.318962077E+00 1.314456283E+00 1.310268025E+00 1.308377106E+00
305 1.320446919E+00 1.316588168E+00 1.312268745E+00 1.310698231E+00
310 1.322906555E+00 1.319378672E+00 1.315237695E+00 1.313625656E+00
315 1.326116718E+00 1.322850242E+00 1.318931972E+00 1.317247347E+00
320 1.329897140E+00 1.326825504E+00 1.322923863E+00 1.321211050E+00
325 1.333876378E+00 1.330909402E+00 1.327218210E+00 1.325112229E+00
330 1.337842026E+00 1.334415493E+00 1.331033747E+00 1.328947586E+00
335 1.341810673E+00 1.338063801E+00 1.334353560E+00 1.331956397E+00
340 1.345205926E+00 1.340874291E+00 1.336769879E+00 1.333977661E+00
