T d154 d184 d214 d244
d 150 180 210 240
290 1.327206107E+00 1.324143477E+00 1.321711332E+00 1.321144094E+00
295 1.326021758E+00 1.322984531E+00 1.320592767E+00 1.320130253E+00
300 1.325806310E+00 1.323050531E+00 1.320528733E+00 1.320141507E+00
305 1.326635353E+00 1.324353917E+00 1.321534471E+00 1.321344970E+00
310 1.328499717E+00 1.326416984E+00 1.323664230E+00 1.323347721E+00
315 1.331217417E+00 1.329318603E+00 1.326727063E+00 1.326311125E+00
320 1.334648190E+00 1.332927401E+00 1.330364165E+00 1.329942549E+00
325 1.338442589E+00 1.336882791E+00 1.334616204E+00 1.333899448E+00
330 1.342417239E+00 1.340529077E+00 1.338734202E+00 1.338220132E+00
335 1.346614621E+00 1.344624478E+00 1.342746340E+00 1.342184125E+00
340 1.350491138E+00 1.348226450E+00 1.346292958E+00 1.345688429E+00
