fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 Iph Voc Isc Pm FF Vm Im dev 
00S1 6:54 287.2 40.37 1.000E+000 3.039E+000 3.343E-012 2.537E+004 2.975E+000 4.949E-006 1.409E-005 8.503E-002 1.409E-005 3.675E-007 3.068E-001 4.700E-002 7.804E-006 2.569E-003 
00S2 7:11 290.1 39.97 1.000E+000 4.191E+000 5.567E-012 2.327E+004 2.946E+000 5.511E-006 1.443E-005 8.070E-002 1.442E-005 3.533E-007 3.037E-001 4.440E-002 7.939E-006 4.678E-003 
00S3 7:33 292.6 39.62 1.000E+000 4.275E+000 8.895E-012 2.154E+004 2.936E+000 6.174E-006 1.462E-005 7.615E-002 1.461E-005 3.340E-007 3.002E-001 4.170E-002 7.990E-006 1.952E-003 
00S4 7:48 295.3 39.26 1.000E+000 4.351E+000 1.455E-011 1.975E+004 2.905E+000 6.768E-006 1.445E-005 7.084E-002 1.444E-005 3.031E-007 2.963E-001 3.850E-002 7.853E-006 2.738E-003 
00S5 8:8 298.2 38.88 1.000E+000 4.399E+000 2.356E-011 1.793E+004 2.893E+000 7.738E-006 1.451E-005 6.529E-002 1.450E-005 2.766E-007 2.922E-001 3.520E-002 7.837E-006 1.487E-003 
00S6 8:26 300.7 38.56 1.000E+000 4.487E+000 3.607E-011 1.644E+004 2.875E+000 8.582E-006 1.459E-005 6.106E-002 1.458E-005 2.574E-007 2.891E-001 3.280E-002 7.825E-006 9.203E-003 
00S7 8:45 303.3 38.23 1.000E+000 5.359E+000 5.231E-011 1.497E+004 2.848E+000 9.489E-006 1.412E-005 5.526E-002 1.411E-005 2.222E-007 2.851E-001 2.950E-002 7.508E-006 9.286E-004 
00S8 9:9 306 37.89 1.000E+000 3.428E+000 8.475E-011 1.353E+004 2.865E+000 1.120E-005 1.406E-005 4.964E-002 1.405E-005 1.960E-007 2.810E-001 2.630E-002 7.426E-006 2.976E-002 
00S9 9:28 308.5 37.58 1.000E+000 3.488E+000 1.294E-010 1.227E+004 2.846E+000 1.235E-005 1.430E-005 4.663E-002 1.429E-005 1.858E-007 2.789E-001 2.460E-002 7.524E-006 1.898E-003 
0S10 10:35 311.1 37.27 1.000E+000 3.129E+000 2.005E-010 1.105E+004 2.850E+000 1.418E-005 1.492E-005 4.376E-002 1.490E-005 1.805E-007 2.768E-001 2.300E-002 7.815E-006 2.363E-003 
0S11 10:51 313.9 36.94 1.000E+000 3.705E+000 3.032E-010 9.814E+003 2.831E+000 1.576E-005 1.461E-005 3.942E-002 1.460E-005 1.575E-007 2.737E-001 2.060E-002 7.607E-006 2.616E-003 
0S12 11:37 317.1 36.56 1.000E+000 3.039E+000 5.006E-010 8.521E+003 2.829E+000 1.843E-005 1.429E-005 3.427E-002 1.428E-005 1.322E-007 2.702E-001 1.780E-002 7.388E-006 1.245E-003 
0S13 11:53 319.1 36.33 1.000E+000 3.093E+000 6.547E-010 7.775E+003 2.818E+000 2.011E-005 1.443E-005 3.208E-002 1.441E-005 1.242E-007 2.687E-001 1.660E-002 7.437E-006 1.810E-003 
0S14 12:12 321.2 36.1 1.000E+000 3.409E+000 9.627E-010 7.043E+003 2.820E+000 2.222E-005 1.476E-005 3.018E-002 1.474E-005 1.189E-007 2.674E-001 1.560E-002 7.575E-006 2.283E-003 
0S15 12:30 324 35.78 1.000E+000 3.848E+000 1.367E-009 6.148E+003 2.801E+000 2.472E-005 1.458E-005 2.701E-002 1.456E-005 1.043E-007 2.652E-001 1.390E-002 7.448E-006 1.657E-003 
0S16 12:51 326.4 35.52 1.000E+000 3.178E+000 1.977E-009 5.456E+003 2.806E+000 2.799E-005 1.464E-005 2.445E-002 1.461E-005 9.412E-008 2.635E-001 1.250E-002 7.470E-006 6.632E-004 
0S17 13:11 329.1 35.23 1.000E+000 2.973E+000 2.804E-009 4.760E+003 2.792E+000 3.114E-005 1.436E-005 2.169E-002 1.434E-005 8.139E-008 2.618E-001 1.110E-002 7.266E-006 1.160E-003 
0S18 13:33 332.6 34.86 1.000E+000 2.861E+000 4.579E-009 3.987E+003 2.788E+000 3.638E-005 1.448E-005 1.894E-002 1.445E-005 7.116E-008 2.600E-001 9.700E-003 7.259E-006 1.198E-003 
