fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev 
001_325 001_325.dat 325 35.674 1.000000000E+00 0.000000000E+00 3.725442856E-14 1.000000000E+20 1.237317604E+00 2.804302511E-15 4.734104706E-05 
001_325_SRH 001_325_srh.dat 325 35.674 1.000000000E+00 0.000000000E+00 3.789282819E-15 1.000000000E+20 1.324978718E+00 2.386831777E-15 6.825266233E-04 
002_325 002_325.dat 325 35.674 1.000000000E+00 0.000000000E+00 3.884662995E-14 1.000000000E+20 1.258733522E+00 3.894516858E-15 7.766224143E-05 
002_325_SRH 002_325_srh.dat 325 35.674 1.000000000E+00 0.000000000E+00 5.526775151E-15 1.000000000E+20 1.325112229E+00 3.503146384E-15 6.866265895E-04 
003_325 003_325.dat 325 35.674 1.000000000E+00 0.000000000E+00 4.114062371E-14 1.000000000E+20 1.275838702E+00 5.508458418E-15 1.193297142E-04 
003_325_SRH 003_325_srh.dat 325 35.674 1.000000000E+00 0.000000000E+00 8.037914811E-15 1.000000000E+20 1.325305637E+00 5.141405658E-15 6.926138895E-04 
004_325 004_325.dat 325 35.674 1.000000000E+00 0.000000000E+00 4.443000650E-14 1.000000000E+20 1.289118515E+00 7.888039117E-15 1.733457590E-04 
004_325_SRH 004_325_srh.dat 325 35.674 1.000000000E+00 0.000000000E+00 1.164230393E-14 1.000000000E+20 1.325584219E+00 7.545497498E-15 7.013375695E-04 
005_325 005_325.dat 325 35.674 1.000000000E+00 0.000000000E+00 4.910648860E-14 1.000000000E+20 1.299302574E+00 1.138938222E-14 2.397447459E-04 
005_325_SRH 005_325_srh.dat 325 35.674 1.000000000E+00 0.000000000E+00 1.676593109E-14 1.000000000E+20 1.325982262E+00 1.107314052E-14 7.140048403E-04 
006_325 006_325.dat 325 35.674 1.000000000E+00 0.000000000E+00 5.567110148E-14 1.000000000E+20 1.307140491E+00 1.653585241E-14 3.174469005E-04 
006_325_SRH 006_325_srh.dat 325 35.674 1.000000000E+00 0.000000000E+00 2.395183742E-14 1.000000000E+20 1.326544539E+00 1.624894321E-14 7.323101263E-04 
007_325 007_325.dat 325 35.674 1.000000000E+00 0.000000000E+00 6.472622267E-14 1.000000000E+20 1.313289284E+00 2.409577143E-14 4.047485522E-04 
007_325_SRH 007_325_srh.dat 325 35.674 1.000000000E+00 0.000000000E+00 3.384864156E-14 1.000000000E+20 1.327326582E+00 2.384224540E-14 7.585813231E-04 
008_325 008_325.dat 325 35.674 1.000000000E+00 0.000000000E+00 7.693389853E-14 1.000000000E+20 1.318283210E+00 3.519661353E-14 5.004368816E-04 
008_325_SRH 008_325_srh.dat 325 35.674 1.000000000E+00 0.000000000E+00 4.716042906E-14 1.000000000E+20 1.328392423E+00 3.498153177E-14 7.959225690E-04 
009_325 009_325.dat 325 35.674 1.000000000E+00 0.000000000E+00 9.293352177E-14 1.000000000E+20 1.322544219E+00 5.149347126E-14 6.050174460E-04 
009_325_SRH 009_325_srh.dat 325 35.674 1.000000000E+00 0.000000000E+00 6.455004839E-14 1.000000000E+20 1.329808063E+00 5.132310847E-14 8.482958265E-04 
010_325 010_325.dat 325 35.674 1.000000000E+00 0.000000000E+00 1.132392218E-13 1.000000000E+20 1.326401295E+00 7.541858978E-14 7.213622872E-04 
010_325_SRH 010_325_srh.dat 325 35.674 1.000000000E+00 0.000000000E+00 8.651871749E-14 1.000000000E+20 1.331631226E+00 7.530073154E-14 9.204514442E-04 
011_325 011_325.dat 325 35.674 1.000000000E+00 0.000000000E+00 1.381795430E-13 1.000000000E+20 1.330102881E+00 1.105518755E-13 8.543981398E-04 
011_325_SRH 011_325_srh.dat 325 35.674 1.000000000E+00 0.000000000E+00 1.133327736E-13 1.000000000E+20 1.333899448E+00 1.104961316E-13 1.017588328E-03 
012_325 012_325.dat 325 35.674 1.000000000E+00 0.000000000E+00 1.679604155E-13 1.000000000E+20 1.333823694E+00 1.621710024E-13 1.009966334E-03 
012_325_SRH 012_325_srh.dat 325 35.674 1.000000000E+00 0.000000000E+00 1.450898953E-13 1.000000000E+20 1.336621736E+00 1.621891918E-13 1.144683751E-03 
013_325 013_325.dat 325 35.674 1.000000000E+00 0.000000000E+00 2.028739252E-13 1.000000000E+20 1.337672995E+00 2.380661964E-13 1.193329907E-03 
013_325_SRH 013_325_srh.dat 325 35.674 1.000000000E+00 0.000000000E+00 1.819522705E-13 1.000000000E+20 1.339778509E+00 2.381729846E-13 1.305606069E-03 
014_325 014_325.dat 325 35.674 1.000000000E+00 0.000000000E+00 2.435550592E-13 1.000000000E+20 1.341708331E+00 3.497436299E-13 1.407961880E-03 
014_325_SRH 014_325_srh.dat 325 35.674 1.000000000E+00 0.000000000E+00 2.244391919E-13 1.000000000E+20 1.343330330E+00 3.499575517E-13 1.502388025E-03 
015_325 015_325.dat 325 35.674 1.000000000E+00 0.000000000E+00 2.911257957E-13 1.000000000E+20 1.345953736E+00 5.142015632E-13 1.655162039E-03 
015_325_SRH 015_325_srh.dat 325 35.674 1.000000000E+00 0.000000000E+00 2.735991653E-13 1.000000000E+20 1.347231633E+00 5.145464270E-13 1.735118954E-03 
016_325 016_325.dat 325 35.674 1.000000000E+00 0.000000000E+00 3.471518810E-13 1.000000000E+20 1.350417634E+00 7.565564366E-13 1.934582720E-03 
016_325_SRH 016_325_srh.dat 325 35.674 1.000000000E+00 0.000000000E+00 3.309739302E-13 1.000000000E+20 1.351443479E+00 7.570629913E-13 2.002557912E-03 
017_325 017_325.dat 325 35.674 1.000000000E+00 0.000000000E+00 4.134923906E-13 1.000000000E+20 1.355104816E+00 1.113933971E-12 2.245121885E-03 
017_325_SRH 017_325_srh.dat 325 35.674 1.000000000E+00 0.000000000E+00 3.984366971E-13 1.000000000E+20 1.355939857E+00 1.114641724E-12 2.302991582E-03 
018_325 018_325.dat 325 35.674 1.000000000E+00 0.000000000E+00 4.921815838E-13 1.000000000E+20 1.360019545E+00 1.641238957E-12 2.585485112E-03 
018_325_SRH 018_325_srh.dat 325 35.674 1.000000000E+00 0.000000000E+00 4.780554616E-13 1.000000000E+20 1.360705541E+00 1.642198013E-12 2.634716581E-03 
019_325 019_325.dat 325 35.674 1.000000000E+00 0.000000000E+00 5.854038449E-13 1.000000000E+20 1.365162313E+00 2.419706859E-12 2.954212488E-03 
019_325_SRH 019_325_srh.dat 325 35.674 1.000000000E+00 0.000000000E+00 5.720522569E-13 1.000000000E+20 1.365728776E+00 2.420979670E-12 2.995996357E-03 
